Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
576,39,50.89,51.1,41.79,41.7,75.75,76.8,83.81,85.1,82.35,67.98,50.26,51.11,90.17,16.33,160.6,-86.81,81.85,76.11,7.641,1.9,69.32,4.151,0.8469,268.3,215.8,5.4,2.3,36.5,31.9,87.4,99.8,0.8,39.4,2.9,107.1,19.7,68.9,80,77,40.09,12.65,6.768,20,0,112.2,109.8,133.5,100.8,8.4,9.2,65,0,100,43.05,49,56,21.24,55.32,74.62,56.08,53.77,20.31,79.36,141.2
578,39,51.43,51.6,42.12,42,78.24,79.4,86.47,87.7,84.97,69.21,50.83,51.64,91.8,16.75,175.8,-100.8,83.58,78.22,7.263,1.898,72.25,4.067,0.8645,267.8,215.5,5.1,2.1,37.1,32.4,90.2,104.2,1.2,40.1,3,109.2,19.5,72.5,85,81,43.36,13.43,6.406,20,0,112,109.6,134.5,102.1,8.4,9.4,50,30,100,36,49,56,25.03,55.4,76.25,55.75,54.05,19.28,102.7,148.7
580,39,51.1,51.2,41.99,41.9,79.88,80,88.27,88.7,86.32,68.8,50.54,51.27,93.97,21.86,196.2,-124.1,81.97,76.96,6.545,1.534,73.87,3.901,0.9012,268.8,216.1,5.2,2,36.7,32.1,90.7,105.7,0.4,39.8,3.1,111.6,20.6,73.5,86,82,31.67,9.586,6.317,20,0,112,109.4,134.5,101.9,8.7,9.3,65,30,100,36,49,56,30.23,55.4,74.82,55.79,53.56,27.01,70.48,163.3
582,39,51.1,51.1,41.87,41.7,80.21,80.2,88.85,88.9,86.65,68.93,50.46,51.19,96.26,24.49,197.5,-125.8,82.86,77.13,6.528,0.7945,75.61,3.853,0.9124,267.5,215.5,5.2,2.3,36.5,31.9,91.2,106.7,0.3,39.4,2.9,112,21.2,74.6,88,84,28.49,8.417,6.14,20,0,111.8,109.4,134.5,101.9,8.7,9.4,65,30,100,36,49,56,30.44,55.4,74.37,56.12,53.77,30.98,66.63,163
584,39,51.02,51.1,41.75,41.5,80.37,80.4,89.13,89.2,86.86,69.01,50.34,51.15,97.49,25.37,198.6,-126.5,83.08,76.99,7.251,1.161,77,3.794,0.9268,267.1,215.1,5.2,2.3,36.3,31.7,91.5,107.2,0.2,39.4,2.9,112.7,21.2,75.5,90,86,26.33,7.681,5.964,20,0,111.8,109.4,133.5,100.8,9,9.7,65,30,100,36,49,56,33.64,55.4,74.08,55.91,53.77,32.59,81.06,163.6
586,39,50.85,50.8,41.54,41.4,80.46,80.5,89.34,89.2,86.98,68.97,50.26,51.02,99.05,26.33,200.8,-128.1,83,77.67,6.847,1.52,78.16,3.734,0.9417,267.6,214,5,2.3,36.2,31.6,91.5,107.2,0.7,39.1,2.9,112.9,21.2,75.8,91,87,21.73,6.239,5.877,20,0,111.8,109,134.5,102.1,9,9.4,65,30,100,36,49,56,33.84,55.44,74,55.79,53.6,34.04,75.11,164.1
588,39,50.69,50.6,41.3,41,80.54,80.4,89.5,89.4,87.06,68.97,50.09,50.9,99.97,27.24,201.8,-129,83.49,78.17,7.191,1.879,79.84,3.676,0.9564,267.6,213.4,5,2.4,35.8,31.4,91.7,107.7,0.3,38.7,2.9,113.1,21.6,76.8,94,90,21.88,6.225,5.618,20,0,111.8,109.2,132.5,100.9,9,9.6,65,30,100,36,49,56,34.04,55.44,73.88,55.75,53.48,35.46,76.04,163.9
590,39,50.61,50.8,41.22,41,80.58,80.5,89.63,89.6,87.14,68.97,49.97,50.9,100.7,27.66,202.4,-129.3,84.41,78.67,8.375,2.636,79.95,3.712,0.9472,267.3,215.7,5,2.1,36,31.4,91.7,107.7,0.5,38.7,2.7,113.8,22.1,76.4,94,90,22.53,6.36,5.618,20,0,111.8,108.8,134.5,102.9,9.1,9.8,65,30,100,36,49,56,34.24,55.44,73.8,56.73,53.85,36.17,69.7,163.4
592,39,50.81,50.9,41.34,41.2,80.62,80.5,89.75,89.8,87.22,69.09,50.05,51.02,101.9,28.18,202.4,-128.7,85.21,78.36,8.749,1.901,79.95,3.747,0.9383,267.9,215.9,5.4,2.2,35.8,31.3,92,108.2,0.3,38.9,2.9,113.6,21.9,101.9,94,90,21.32,5.951,5.618,20,0,111.6,108.8,135,103.1,9.3,9.7,65,30,100,36,49,56,34.44,55.44,73.8,56.81,54.05,36.85,76.05,164.2
594,39,50.89,51.1,41.42,41.4,80.74,80.7,89.87,89.8,87.31,69.17,50.17,51.11,101.6,28.56,201.8,-128.8,84.75,78.31,8.336,1.891,80.07,3.722,0.9447,267.1,214.7,5,2.2,36.2,31.6,92,108.2,0.3,39.1,2.9,114,21.8,76.8,94,90,20.84,5.833,5.618,20,0,111.8,108.8,135,102.8,9.1,9.9,65,30,100,36,49,56,34.64,55.52,73.92,56.98,54.09,37.26,69.37,163.5
596,39,50.98,51.1,41.5,41.2,80.82,80.8,89.91,89.8,87.39,69.21,50.26,51.15,101,28.06,202,-129.1,84.77,78.33,7.972,1.525,80.21,3.716,0.9462,266.7,214.8,5.2,2.2,36.2,31.6,92,108.2,0.3,39.1,2.9,114,22,76.6,94,90,23.18,6.529,5.618,20,0,111.8,108.8,135,102.8,9.1,9.9,65,30,100,36,49,56,34.84,55.48,73.88,57.06,54.17,36.61,66.34,163.3
598,39,51.02,51.1,41.54,41.4,80.87,80.8,89.95,89.8,87.39,69.21,50.3,51.15,101.7,28.71,203.4,-130.4,84.59,78.16,7.589,1.156,80.01,3.717,0.9458,268.6,214.3,5,2.4,36.3,31.7,92.2,108.7,0,39.1,2.9,113.8,21.8,76.1,94,90,19.85,5.552,5.618,20,0,111.8,108.8,135.5,103.3,9.1,9.9,65,30,100,36,49,56,35.04,55.44,73.76,57.02,54.22,37.63,65,165.4
600,39,51.1,51.2,41.54,41.4,80.82,80.7,89.99,89.8,87.35,69.25,50.3,51.19,102.4,29.56,202,-129.2,85.74,78.54,7.993,0.7938,80.3,3.754,0.9366,267.9,215.4,5.1,2.4,36.2,31.7,92,108.2,0.4,39.1,2.8,113.8,22,77.3,94,90,21.85,6.072,5.618,20,0,112,108.8,136,103.9,9.1,9.8,65,30,100,36,49,56,35.25,55.44,73.76,57.1,54.22,38.73,66.52,163.7
602,39,51.1,51.2,41.54,41.4,80.82,80.7,89.95,89.9,87.39,69.29,50.34,51.27,101.9,28.65,202,-128.7,85.54,78.72,8.341,1.525,80.23,3.748,0.938,268,214.8,5.2,2.3,36.2,31.6,92,108.7,0.3,38.9,2.9,114,22,77,95,91,22.62,6.313,5.533,20,0,112,108.6,136.5,104.6,9.1,9.8,65,30,100,36,49,56,35.45,55.44,73.76,57.18,54.34,37.54,70.42,163.5
604,39,51.14,51.2,41.59,41.4,80.87,80.7,89.99,89.9,87.43,69.29,50.34,51.27,102.5,28.81,203.6,-129.9,85.16,78.01,8.304,1.154,80.34,3.727,0.9434,269.4,213.9,5.3,2.1,36.2,31.6,92,108.2,0.3,39.1,2.9,113.8,21.8,76.6,95,91,19.43,5.391,5.533,20,0,111.8,108.6,134,101.9,9.1,9.7,65,30,100,36,49,56,35.65,55.44,73.76,57.22,54.34,37.75,69.11,166.2
606,39,51.18,51.2,41.59,41.5,80.87,80.8,90.04,89.9,87.39,69.29,50.38,51.31,103,29.74,203.2,-130,86.12,78.92,8.361,1.161,80.4,3.766,0.9336,269.6,215.4,5.3,2.1,36.2,31.6,92,108.2,0.6,39.2,3,113.8,21.8,76,94,90,21.04,5.811,5.618,20,0,112,108.6,134.5,102.3,9.2,9.7,65,30,100,36,49,56,35.85,55.44,73.68,57.26,54.38,39.15,69.58,164.9
608,40,51.18,51.2,41.63,41.5,81.03,82.7,89.99,90.7,87.39,69.25,50.34,51.27,99.81,29.02,201.9,-131.1,85.82,78.25,8.369,0.7952,76.79,3.929,0.8948,267.2,215.6,4.6,2.8,36.9,32.2,93.5,111.2,1.6,39.1,2,114,20.3,79,88,84,27.62,7.869,6.14,20,0,111.8,108.6,132.5,99.5,7.7,9.7,40,0,100,23,49,56,43,55.44,73.68,56.49,54.38,38.2,95.38,163.6
610,40,48.4,47.8,41.42,41,82.79,82,89.83,88.9,87.35,63.4,47.96,48.49,78.79,27.8,268,-217,62.28,58.41,4.664,0.7905,61.66,3.551,0.99,268.6,214.3,4.5,1.6,36.5,31.9,90.5,105.2,0.4,39.8,3.3,116.4,26.2,73.1,71,68,3.618,1.306,7.617,20,0,112,108.6,134,101.3,6.7,6.8,40,0,100,23,49,56,43,55.44,72.57,50.47,49.88,38.95,111.9,210.1
612,40,46.92,46.4,40.23,39.9,81.27,80.8,87.99,87.3,85.59,61.68,46.61,47.01,75.37,26.97,268.4,-220,59.57,56.8,3.558,0.7885,60.47,3.464,1.015,269.5,213.7,4.5,1.6,35.4,30.9,88.6,101.8,0.1,38.4,3.1,116,27.1,71.2,70,67,4.908,1.852,7.715,20,0,112,108.8,134.5,102.3,6.5,6.5,50,0,100,23,49,56,26,55.4,72.69,48.95,48.24,37.44,85.39,212.4
614,40,46.14,46.1,39.74,39.8,80.91,80.7,87.33,86.8,85.38,61.27,45.92,46.36,72.11,21.9,270.6,-220.3,57.15,55.11,3.932,1.888,58.48,3.436,1.023,269.3,214.2,3.8,1.7,36,31.4,88.3,101.3,0.3,38.5,2.3,115.3,26.8,69.7,67,64,5.885,2.321,8.015,20,0,111.8,108.6,134,101.8,5.9,6.3,50,0,100,23,49,56,26,55.44,74.45,48.34,47.58,27.65,94.36,214.4
616,40,46.14,46.3,39.87,39.8,80.37,80.4,86.68,86.5,84.81,61.06,45.96,46.32,70.49,20.91,265.5,-215.9,56.04,54.36,3.199,1.521,58.55,3.365,1.045,268.4,214.2,3.8,1.5,36,31.4,88,100.8,0.5,38.5,2.5,114.9,26.7,68.4,67,64,7.745,3.125,8.015,20,0,111.8,108.4,134,101.8,6.1,6.5,50,0,100,23,49,56,26,55.44,74.49,48.3,47.5,26.34,76.78,213.4
618,40,46.14,46.3,39.91,39.8,80.42,80.4,86.55,86.5,84.85,61.02,45.92,46.32,68.52,19.04,265.9,-216.4,55.71,53.67,3.567,1.522,58.17,3.367,1.044,267.8,214.3,3.9,1.5,36,31.4,88,100.8,0,38.5,2.5,114.7,26.8,69.4,67,64,13.14,5.453,8.015,20,0,111.3,108.4,134.5,102.1,6.1,6.4,50,0,100,23,49,56,26,55.44,75.23,48.34,47.5,23.09,85.62,213.8
620,40,46.14,46.3,39.91,39.8,80.42,80.4,86.51,86.3,84.81,61.02,45.96,46.36,68,19.02,265.2,-216.2,55.93,54.24,3.581,1.896,58.23,3.377,1.041,267.6,215.2,3.8,1.7,36,31.4,88,100.8,0,38.5,2.5,114.7,26.7,69.4,67,64,15.77,6.597,8.015,20,0,111.3,108.2,133.5,101.3,5.9,6.4,50,0,100,23,49,56,26,55.48,75.23,48.34,47.54,23.12,85.95,212.9
622,40,46.14,46.3,39.91,39.9,80.37,80.2,86.47,86.5,84.77,61.02,45.92,46.36,68.46,19.15,266.5,-217.2,55.43,53.39,3.913,1.879,58.18,3.35,1.05,269.4,213.2,3.9,1.5,36.2,31.6,88,100.8,0.4,38.5,2.5,114.7,26.7,68.9,67,64,12.36,5.135,8.015,20,0,111.3,108,133.5,101.3,6.3,6.4,50,0,100,23,49,56,23,55.48,75.15,48.34,47.54,23.37,93.92,215.4
624,40,46.14,46.3,39.87,39.9,80.33,80.4,86.47,86.3,84.73,60.98,45.96,46.36,68.95,19.62,266.6,-217.3,55.93,54.25,3.558,1.883,58.21,3.378,1.041,269.5,213.8,3.9,1.7,36,31.4,87.7,100.3,0.4,38.5,2.7,114.7,27,69.4,67,64,12.42,5.124,8.015,20,0,111.1,108,134.5,102.3,5.9,6.4,50,0,100,23,49,56,26,55.48,75.15,48.34,47.5,23.94,85.39,214.7
626,40,46.14,46.1,39.91,39.9,80.42,80.2,86.47,86.1,84.81,61.02,45.96,46.36,67.65,18.6,265.6,-216.6,55.98,54.3,3.585,1.898,58.04,3.391,1.037,268,215.4,3.9,1.7,36,31.4,88,100.8,0.2,38.5,2.5,114.9,27,69.4,67,64,17.02,7.155,8.015,20,0,111.1,108.2,133.5,101.3,5.9,6.2,50,0,100,23,49,56,23,55.52,75.27,48.34,47.54,22.6,86.04,213.2
628,40,46.19,46.3,39.91,39.9,80.37,80.2,86.51,86.1,84.77,61.02,45.96,46.36,68.93,19.61,266.6,-217.3,56.01,53.96,3.563,1.52,57.99,3.396,1.035,269.4,214.1,4.3,1.6,35.6,31.1,87.7,100.3,0.2,38.4,2.4,114.9,27.2,68.9,66,63,12.55,5.18,8.116,20,0,110.9,108,134.5,102.4,5.9,6.4,50,0,100,23,49,56,23,55.57,75.07,48.34,47.5,24.14,85.52,214.9
630,40,46.19,46.3,39.95,39.9,80.37,80.4,86.47,86.3,84.81,61.06,45.96,46.4,68.63,18.74,267.2,-217.3,55.83,53.78,3.941,1.891,58.11,3.378,1.041,270.1,214.8,3.9,1.4,36,31.4,87.7,100.3,0.5,38.5,2.5,114.9,27,69.2,67,64,13.11,5.434,8.015,20,0,111.1,108.2,134.5,100.1,5.9,6.4,50,0,100,23,49,56,26,55.57,75.15,48.42,47.58,22.96,94.59,215.7
632,40,46.14,46.3,39.95,39.9,80.29,80.4,86.43,86.1,84.73,61.02,45.96,46.36,68.81,19.12,265.6,-215.9,55.66,53.97,3.588,1.899,58.03,3.372,1.043,269,215.5,4.1,1.6,35.8,31.3,87.7,100.3,0.2,38.4,2.6,114.7,27.2,69.4,67,64,11.8,4.879,8.015,20,0,111.1,107.7,133.5,101.4,5.7,6.5,50,0,100,23,49,56,26,55.61,75.03,48.42,47.54,23.63,86.11,214.3
634,40,46.14,46.3,39.91,39.9,80.33,80.4,86.43,86.5,84.77,61.06,45.96,46.36,68.69,18.75,266.9,-217,56,54.31,3.586,1.898,58.02,3.393,1.036,270.3,215.4,3.9,1.2,36,31.4,87.7,100.3,0.5,38.5,2.5,114.7,27.2,68.9,67,64,13.4,5.549,8.015,20,0,111.1,108,134,101.8,6.1,6.4,50,0,100,23,49,56,26,55.57,75.19,48.38,47.54,22.93,86.06,215.3
636,40,46.19,46.3,39.95,39.9,80.33,80.2,86.43,86.3,84.77,61.02,46,46.4,68.31,18.65,266,-216.3,55.8,54.12,3.573,1.89,57.86,3.391,1.037,268.8,214.7,3.9,1.4,35.8,31.4,87.7,100.3,0.2,38.4,2.5,114.9,27.2,69.2,67,64,13.86,5.772,8.015,20,0,110.9,107.7,134,101.8,5.9,6.4,50,0,100,23,49,56,23,55.61,75.19,48.42,47.54,22.86,85.75,214.1
638,40,46.19,46.3,39.99,40.2,80.5,82,86.43,86.3,84.69,60.98,45.96,46.36,66.8,19.66,266.8,-219.7,55.45,53.4,3.574,1.525,49.18,3.964,0.8869,270.1,214.7,3.1,1.8,37.1,32.4,88.3,101.3,0.5,38.9,1.8,115.1,27.2,68.9,56,54,9.268,3.946,9.084,20,0,111.1,108,133,99.6,4.3,6.1,20,0,100,8,49,56,40,55.65,75.15,48.3,47.54,24.2,85.79,216.1
640,40,44.18,43.8,39.87,39.6,81.27,80.8,85.86,85.3,83.83,55,43.99,44.27,51.19,22.71,321.8,-293.4,38.66,36.97,2.478,0.7928,48.16,2.822,1.246,268,215.1,3.2,0.7,36.2,31.6,86,97.3,0,38.9,2.6,122.7,37,65.7,55,53,4.11,2.284,9.199,20,0,110.9,107.7,133,100.3,4.3,4.4,20,0,100,8,49,56,23,55.65,72.12,44.82,44.92,33.09,59.48,237.2
642,40,43.69,44.1,40.44,40.4,79.84,79.4,83.53,82.8,82.27,54.06,43.79,44.02,41.56,14.17,318.3,-290.9,29.07,29.95,2.109,2.99,41.6,2.457,1.431,270.8,214.7,3.3,0.4,37.2,32.5,83.2,92.3,0.1,39.8,2.6,129.3,46.1,59.8,48,46,-2.305,-1.578,10.06,20,0,111.1,108,131.5,100.8,3.6,3.4,20,0,100,8,49,56,15,55.65,74.08,44.24,44.27,18.44,50.61,245.3
644,40,44.1,44.3,40.64,40.7,79.76,79.9,83.53,83.5,82.27,54.06,44.07,44.35,42.41,14.14,317.7,-289.4,31.14,30.92,2.494,2.275,42.56,2.572,1.367,270.3,216.4,3.1,0.5,37.4,32.7,84,93.8,0.5,39.9,2.5,130.4,46.7,61.4,49,47,2.941,1.973,9.926,20,0,111.8,107.7,132.5,98.3,3.8,3.6,15,0,100,8,49,56,20,55.69,75.89,44.53,44.59,16.81,59.86,244
646,40,44.14,44.3,40.64,40.5,79.96,79.9,83.69,83.5,82.43,54.1,44.07,44.31,41.75,14.08,317.6,-289.9,31.5,30.91,2.124,1.535,42.53,2.604,1.35,269.1,216.3,3.1,0.8,37.6,32.9,84.3,94.3,0.8,39.9,2.3,130.1,46.1,61.4,49,47,6.477,4.412,9.926,20,0,112.2,108.4,132.5,98.3,3.8,3.6,15,0,100,8,49,56,20,55.73,75.52,44.53,44.59,17.07,50.97,242.9
648,40,44.1,44.1,40.56,40.4,79.92,79.9,83.61,83.7,82.39,54.1,44.03,44.27,41.64,13.73,319.8,-291.9,31.48,30.9,2.098,1.517,42.63,2.596,1.354,271.3,213.7,3.1,0.6,37.4,32.7,84,93.8,0.5,40.1,2.5,130.7,46.4,61.6,49,47,6.9,4.713,9.926,20,0,112.9,108.6,133.5,99.8,4,3.6,20,0,100,8,49,56,20,55.73,75.31,44.49,44.59,16.83,50.34,245.1
650,40,44.06,44.1,40.56,40.4,79.88,79.9,83.61,83.5,82.35,54.06,43.99,44.27,41.94,14.14,318.6,-290.8,31.3,30.72,2.477,1.893,42.62,2.583,1.361,270.3,215,3,1,37.4,32.7,84.3,94.3,1.1,40.1,2.7,130.7,46.1,61.6,49,47,5.216,3.537,9.926,20,0,112.9,108.8,133.5,99.8,3.3,3.7,20,0,100,8,49,56,20,55.73,75.35,44.45,44.59,17.3,59.45,244.2
652,40,44.06,44.1,40.56,40.4,79.96,80,83.61,83.5,82.43,54.06,44.03,44.27,41.14,13.26,320.5,-292.6,31.3,31.08,2.11,1.892,42.65,2.58,1.363,271.1,214.9,3.1,0.5,37.4,32.7,84,93.8,0.5,40.1,2.5,130.4,46.4,61.6,49,47,8.025,5.547,9.926,20,0,113.6,109.2,133.5,99.7,3.5,3.6,20,0,100,8,49,56,20,55.81,75.48,44.49,44.55,16.18,50.63,244.8
654,40,44.06,44.1,40.56,40.5,79.92,79.9,83.65,83.5,82.39,54.06,43.99,44.27,41.77,14.08,317.7,-290,31.33,30.74,2.479,1.894,42.52,2.59,1.357,269.2,215.1,2.9,0.3,37.6,32.9,83.8,93.3,0.5,40.1,2.7,130.7,46.9,61.4,49,47,5.812,3.957,9.926,20,0,113.8,109.6,133,100.8,3.8,3.6,15,0,100,8,49,56,20,55.81,75.44,44.45,44.55,17.22,59.49,243.1
656,40,44.06,44.1,40.56,40.4,79.92,79.9,83.61,83.3,82.39,54.06,43.99,44.27,41.3,13.62,317.7,-290,31.27,30.68,2.474,1.891,42.56,2.583,1.361,269.1,214.7,2.9,1,37.6,32.9,84.3,94.3,0.3,40.1,2.5,130.7,46.6,61.1,49,47,7.288,5.019,9.926,20,0,114.2,109.8,132,98.3,3.4,3.6,20,0,100,8,49,56,20,55.85,75.44,44.45,44.55,16.69,59.38,243.1
658,40,44.06,44.1,40.52,40.5,79.92,79.9,83.61,83.7,82.39,54.1,43.99,44.27,41.3,13.62,317.2,-289.5,31.67,31.09,2.477,1.893,42.64,2.612,1.346,269.1,215,2.8,0.6,37.4,32.7,84.3,94.3,0.8,40.1,2.5,130.7,46.4,61.4,49,47,8.802,6.062,9.926,20,0,114.5,110.1,134.5,100.5,4,3.7,15,0,100,8,49,56,20,55.85,75.44,44.45,44.59,16.69,59.45,242.7
660,40,44.06,44.1,40.52,40.4,79.92,79.9,83.65,83.5,82.39,54.1,43.99,44.23,41.88,14.12,318.1,-290.4,31.46,30.88,2.096,1.516,42.62,2.596,1.355,269.9,213.6,3.1,0.5,37.4,32.7,84,93.8,0.7,40.1,2.5,130.9,46.7,61.1,49,47,6,4.075,9.926,20,0,114.7,110.3,133,99.3,3.6,3.6,20,0,100,8,49,56,20,55.89,75.35,44.45,44.55,17.41,50.32,243.7
662,40,44.02,44.1,40.56,40.5,79.88,79.9,83.61,83.7,82.39,54.06,43.99,44.23,41.72,13.61,317.4,-289.3,30.92,30.71,2.109,1.892,42.67,2.548,1.38,268.9,214.9,3.1,0.6,37.4,32.7,84.3,94.3,1,40.1,2.5,130.7,46.6,61.4,49,47,4.7,3.204,9.926,20,0,114.7,110.7,134,100.2,3.8,3.6,15,0,100,8,49,56,20,55.93,75.35,44.45,44.51,16.82,50.63,242.9
664,40,44.06,44.1,40.52,40.4,79.92,79.9,83.61,83.5,82.39,54.06,43.99,44.23,41.71,13.76,320.8,-292.8,31.6,31.02,2.105,1.523,42.56,2.611,1.347,271.8,214.5,2.9,0.5,37.6,32.9,84,93.8,0.5,40.1,2.5,130.9,46.9,61.6,49,47,7.015,4.783,9.926,20,0,115.1,110.5,132.5,98.7,3.6,3.6,20,0,100,8,49,56,20,55.93,75.44,44.45,44.55,16.93,50.53,245.5
666,40,44.06,43.9,40.56,40.5,79.88,79.7,83.61,83.5,82.43,54.06,43.99,44.27,42.01,13.24,320.1,-291.3,31.32,30.74,2.479,1.894,42.55,2.588,1.358,270.8,215.1,3.1,0.8,37.4,32.7,84.3,94.3,0.5,40.1,2.7,130.9,46.4,60.9,48,46,4.964,3.361,10.06,20,0,114.9,110.9,132.5,99.5,3.6,3.6,15,0,100,8,49,56,17,55.93,75.31,44.45,44.55,16.4,59.49,244.8
668,39,44.02,43.9,40.52,40.4,79.88,78.7,83.65,83,82.43,54.1,43.99,44.23,42.24,13.63,317.8,-289.2,31.31,31.09,2.11,1.893,44.02,2.501,1.406,269.3,215,3.4,0.2,37.1,32.4,83.2,92.3,0,40.1,3,130.9,47.5,60.4,49,47,5.569,3.75,9.926,20,0,115.1,110.9,133,100.1,4.6,3.5,0,2.069,100,22.07,49,56,17,55.98,75.52,44.45,44.51,16.74,50.65,242.9
670,39,46.39,47,40.81,40.5,76.57,75.9,82.13,82,80.88,60.65,46.45,46.72,62.32,14.06,226.4,-178.1,50.06,50.58,2.48,2.997,53.44,3.294,1.067,268.7,215.2,4.3,1.5,36.2,31.6,83.5,92.8,0.5,39.4,3.2,122.5,38.7,61.7,60,58,10.35,4.725,8.641,20,0,115.1,111.1,133,100.8,6,6.5,4.483,14.48,100,34.48,49,56,17,55.98,74.45,46.74,46.72,18.26,59.53,208.6
672,39,48.4,49.3,41.22,41.2,74.97,74.4,81.85,81.7,80.75,65.44,48.54,48.77,77.06,12.24,171.6,-106.7,64.24,65.49,2.108,3.357,57.87,3.903,0.9008,268.9,214.7,4.9,2.1,36.3,31.7,83.5,93.3,1,39.4,3.3,112.9,29.4,61.4,68,65,12.8,4.726,7.914,20,0,115.1,111.1,131.5,98.9,7.3,8.1,11.9,26.9,100,46.9,49,56,17,56.02,74.45,48.79,48.77,15.93,50.59,166.3
674,39,51.34,52.5,42.36,42.5,71.2,69,79.88,78.3,78.01,69.25,51.28,51.76,96.48,20.79,97.37,-21.68,80.21,79.63,4.298,3.716,62.87,4.486,0.7837,266.8,214.3,6.2,2.7,36.3,31.7,81,88.4,2.6,39.8,3.6,107.7,26.5,56.2,73,70,5.675,1.673,7.424,20,0,114.7,110.9,132.5,99.8,9.3,10,50,30,100,85,57,56,45.05,56.02,66.14,55.3,53.03,49.27,45.45,48.6
676,39,52.57,52.8,42.53,42.4,69.56,69.5,79.02,79.2,76.91,69.33,52.1,52.7,105.4,23.58,84.38,-2.565,90.45,86.18,5.44,1.166,67.76,4.693,0.7491,267.5,216.1,6.2,2.6,36,31.4,81.8,89.9,1.4,39.4,3.6,103.9,21.8,59,78,75,15.25,4.116,6.952,20,0,113.8,110.9,133.5,102.1,9.7,10.6,50,30,100,85,57,56,47.13,55.85,66.31,56.44,54.58,54.13,70.19,-5.715
678,39,52.61,52.8,42.12,42,69.89,70,79.68,79.9,77.6,69.83,52.1,52.74,108.8,23.08,86.5,-0.7384,94.12,89.5,5.785,1.161,70.91,4.667,0.7534,267,215.2,6.5,2.7,35.4,30.9,82.6,91.3,0.9,38.9,3.5,103.7,21.1,59.7,82,79,19.16,5.007,6.586,20,0,112.9,110.5,133,99.2,10.1,10.7,50,30,100,85,57,56,50.21,55.77,66.51,56.65,54.79,51.57,74.63,-9.251
680,39,52.61,52.8,41.91,41.7,70.14,70,80.17,80.4,77.81,70.07,52.02,52.83,111.4,26.24,85.94,-0.7368,95.71,90.36,7.235,1.89,73.11,4.603,0.7639,266.7,214.6,6.3,2.2,35.4,30.9,82.6,91.3,0.4,38.7,3.4,103.9,21.3,61,86,82,17.8,4.544,6.317,20,0,112.2,110.1,132.5,101.6,10.3,11.1,65,30,100,85,57,56,50.3,55.69,66.06,57.84,55.24,60.71,66.85,-13.73
682,39,52.61,52.7,41.79,41.5,70.26,70.1,80.5,80.4,78.09,70.19,51.93,52.78,113.7,26.68,87.73,-0.7372,96.77,90.69,7.598,1.523,75.13,4.529,0.7764,266.6,214.6,6.7,3,35.1,30.5,83.5,92.8,0.2,38.4,3.4,104.1,20.6,62.2,88,84,15.69,3.927,6.14,20,0,111.8,110.1,134.5,103.6,10.3,11,65,30,100,85,57,56,50.38,55.61,65.85,57.8,55.32,62.48,73.69,-9.008
684,39,52.57,52.7,41.59,41.4,70.42,70.3,80.82,80.8,78.34,70.36,51.89,52.7,116,27.71,89.03,-0.7405,98.41,92.32,7.245,1.16,76.78,4.506,0.7803,267.7,214.9,6.7,3,34.7,30.3,83.8,93.3,1,38.2,3.5,104.5,20.5,62.7,90,87,14.93,3.66,5.877,20,0,111.6,109.8,131,100.2,10.4,11.3,65,30,100,85,57,56,50.46,55.52,65.94,57.63,55.24,63.88,72.68,-9.899
686,39,52.41,52.5,41.42,41,70.38,70.3,80.86,80.7,78.3,70.28,51.77,52.58,116.4,28.51,89.11,-1.192,98.75,93.01,7.27,1.531,78.56,4.42,0.7955,266.6,215.7,6.5,2.8,34.7,30.3,83.5,92.8,1,37.8,3.3,104.9,20.9,62.5,93,89,16.39,4.004,5.704,20,0,111.3,109.4,131.5,100.1,10.4,11.3,65,30,100,85,57,56,50.54,55.4,65.45,57.39,55.08,68.12,75.51,-11.65
688,39,52.25,52.4,41.18,41,70.38,70.3,80.99,80.7,78.34,70.28,51.65,52.42,118.2,29.51,89.86,-1.196,99.69,94.31,6.915,1.534,79.68,4.399,0.7993,267.5,216.1,6.3,2.8,34.7,30.3,83.5,92.8,1,37.7,3,105.1,20.9,62.7,94,90,14.69,3.536,5.618,20,8,110.9,109.2,133,102.5,10.6,11.4,65,30,100,85,57,56,50.62,55.28,65.45,57.59,54.95,69.67,62.91,-13.25
690,39,52.33,52.4,41.22,41,70.42,70.3,81.03,81,78.42,70.36,51.61,52.54,118.2,29.05,89.86,-0.7398,99.18,92.75,8.317,1.887,79.74,4.373,0.8041,267.5,214.2,6.3,2.5,34.7,30.3,83.5,92.8,1,37.8,3.3,105.1,21.6,63,94,90,12.96,3.12,5.618,20,8,110.7,109,134,100.9,10.7,11.5,65,30,100,85,57,56,50.7,55.2,65.36,58.33,55.49,68.59,70.21,-8.603
