Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
572,39,49.46,49.5,43.1,42.7,69.44,70.4,75.3,76.4,74.16,62.46,49.36,49.63,66.3,12.83,132.6,-79.13,56.71,55.76,2.466,1.519,57.01,3.497,1.005,271.9,214,4.4,14.8,38.5,33.7,91.2,106.7,18.9,41.9,3.6,122,31,73.2,66,63,23.29,9.993,8.116,20,0,115.7,110.7,148.9,114.9,6,6.8,20,0,100,37.51,49,56,19.2,55.12,68.23,49.85,49.83,23.48,59.19,157.5
574,39,49.13,49.1,42.57,42.4,71.98,72.7,78.04,78.7,76.86,63.15,49.07,49.3,68.55,13.28,155.2,-99.9,59.1,58.51,2.121,1.534,59.63,3.485,1.009,271.6,216,4.2,14.6,38.2,33.5,93.5,111.2,18.4,41.4,3.1,123,29.5,77.8,69,66,26.4,10.95,7.814,20,0,115.3,110.3,149.4,114.9,6,6.6,20,0,100,34.05,49,56,20.22,55.2,69.99,49.48,49.55,21.55,50.91,169.2
576,39,48.85,48.8,42.32,42,74.07,74.7,80.17,80.7,78.91,63.27,48.78,48.98,68.86,14.18,176.5,-121.9,58.26,57.68,1.739,1.156,61.2,3.347,1.05,271,214.3,3.8,14.2,38.2,33.4,95.3,114.2,18.2,41,2.7,124.7,29.7,80.7,71,68,23.93,9.885,7.617,20,0,114.9,110.1,148.9,114.9,6.2,6.8,20,0,100,30.59,49,56,21.24,55.2,71.26,49.2,49.22,21.18,41.74,182.4
578,39,48.48,48.3,42.04,41.9,75.99,76.7,82.09,82.7,80.67,62.78,48.37,48.61,69.02,16.06,202.4,-149.5,57.35,56.4,2.098,1.152,62.54,3.224,1.09,271.6,213.6,3.6,14,38.3,33.5,96.7,117.6,17.6,41,2.7,126.6,30.1,83.7,72,69,21.52,8.868,7.52,20,0,114.9,110.1,149.9,115.4,6,6.4,45,0,100,26.98,49,56,25.03,55.24,72.28,49.4,48.93,22.62,50.34,195.9
580,39,47.99,47.8,41.54,41.2,77.22,77.6,83.57,83.8,81.86,62.37,47.8,48.16,71.13,19.13,218.5,-166.5,57.34,55.66,3.191,1.516,63.54,3.173,1.108,269.1,213.6,3.2,12.9,38,33.2,96.7,117.6,17,40.5,2.5,127.9,31.2,85.2,74,71,15.05,6.016,7.328,20,0,114.7,110.1,149.4,115.2,6.2,6.6,45,0,100,26.84,49,56,25.23,55.24,71.96,49.36,48.85,27.46,76.58,200.5
582,39,47.66,47.5,41.09,40.9,78,78.3,84.43,84.5,82.72,62.5,47.47,47.83,72.18,19.16,227.1,-174.1,58.66,56.98,3.203,1.523,64.55,3.195,1.1,269.5,214.4,3.2,12.7,37.7,33,97.2,118.6,16.7,40.1,2.1,127.7,30.7,86.1,75,72,17.05,6.717,7.233,20,0,114.7,110.1,151.4,117.6,6.2,6.6,50,0,100,26.71,49,56,25.44,55.28,72.49,49.28,48.61,26.72,76.88,201.9
584,39,47.5,47.5,41.01,40.9,78.41,78.4,84.88,84.7,83.09,62.62,47.35,47.75,72.46,20.03,229.3,-176.9,58.22,56.9,3.587,2.266,64.58,3.17,1.109,268.9,215.5,3.2,13,37.7,33,97.7,119.6,16.3,40.1,2.4,128.2,30.5,86.6,74,71,14.5,5.691,7.328,20,0,114.9,109.8,150.4,116.7,6.4,6.6,50,0,100,26.58,49,56,25.64,55.28,72.49,49.28,48.65,27.94,86.08,202.2
586,39,47.46,47.5,41.05,41,78.61,78.6,85.12,84.7,83.29,62.46,47.31,47.71,72.79,20.45,233,-180.7,56.89,55.58,3.55,2.242,64.63,3.095,1.136,268.4,213.3,3,12.9,38,33.2,98,120.1,16.7,40.1,2.1,128.5,30.7,86.4,75,72,8.724,3.409,7.233,20,0,114.7,109.6,150.9,116.6,6.1,6.5,45,0,100,26.44,49,56,25.84,55.32,72.61,49.24,48.61,28.39,85.19,204.4
588,39,47.58,47.7,41.18,41,78.7,78.6,85.2,84.8,83.29,62.5,47.39,47.79,73.11,21.46,233.6,-182,57.31,55.62,3.576,1.892,64.86,3.106,1.132,269.6,214.8,3,13.2,38,33.2,98,120.1,17,40.2,2.2,129.6,31.4,86.9,75,72,9.302,3.619,7.233,20,0,114.5,109.4,149.9,115.7,6.1,6.7,45,0,100,26.31,49,56,26.04,55.32,72.65,49.28,48.69,29.72,85.82,205.4
590,39,47.62,47.7,41.26,41,78.74,78.6,85.29,84.8,83.46,62.54,47.51,47.87,73.39,20.5,234.4,-181.5,56.66,55.72,3.194,2.247,65.25,3.053,1.152,268.9,213.8,3.3,13.4,37.7,33,98.2,120.6,16.7,40.2,2.2,129.8,31.9,88.1,76,73,6.432,2.493,7.139,20,0,114.7,109.4,150.9,117.2,6.1,6.7,45,0,100,26.17,49,56,26.24,55.32,72.69,49.36,48.73,28.31,76.65,205
592,39,47.62,47.5,41.26,41,79.02,79.1,85.49,85.1,83.66,62.41,47.39,47.79,72.33,20.45,237.6,-185.7,56.97,54.92,3.578,1.526,65.56,3.055,1.151,268.4,214.9,2.8,13.4,38.2,33.4,98.5,121.1,16.4,40.2,2.5,130.7,31.9,87.9,76,73,11.57,4.55,7.139,20,0,114.7,109.2,150.9,117.8,6.2,6.5,45,0,100,26.04,49,56,26.44,55.36,72.94,49.28,48.69,27.93,85.87,206.4
594,39,47.58,47.7,41.22,41,79.27,79.4,85.78,85.1,83.91,62.46,47.43,47.79,72.93,20.95,240.4,-188.4,56.47,55.16,3.183,1.876,65.94,3.011,1.168,268.9,213,3.3,13.6,37.7,33,98.7,121.6,16.7,40.2,2.5,131.2,32.5,88.4,76,73,8.042,3.136,7.139,20,0,114.9,109.4,151.4,117.7,5.9,6.7,45,0,100,25.91,49,56,26.64,55.36,73.02,49.28,48.69,28.48,76.38,207.2
596,39,47.54,47.7,41.18,41,79.31,79.2,85.86,85.4,83.95,62.5,47.39,47.75,73.42,21.42,240.5,-188.5,56.84,55.53,3.204,1.888,66.15,3.021,1.164,269,214.5,3.3,13.6,38,33.2,99,122.1,16.5,40.2,2.5,131.2,32.2,88.6,77,74,7.86,3.045,7.045,20,0,114.9,109.4,151.4,117.7,6,6.7,45,0,100,25.77,49,56,26.84,55.4,72.86,49.2,48.61,29.45,76.89,206.9
598,39,47.54,47.7,41.18,41,79.35,79.2,85.9,85.4,83.99,62.46,47.35,47.75,73.75,21.52,242.5,-190.2,57.2,55.5,3.591,1.9,66.42,3.028,1.161,270.2,215.8,3.3,13.4,37.7,33,98.7,121.6,16.7,40.2,2.4,131.5,32.8,88.7,77,74,8.225,3.172,7.045,20,0,114.9,109.4,148.9,115.1,6.2,6.7,45,0,100,25.64,49,56,27.04,55.4,72.9,49.2,48.61,29.52,86.19,208.4
600,39,47.54,47.7,41.18,40.9,79.39,79.4,86.02,85.6,84.07,62.5,47.35,47.75,74.49,21.92,242.3,-189.8,57.02,55.33,3.58,1.894,66.63,3.009,1.168,269.6,215.1,3.3,13.6,37.7,33,99,122.1,16.8,40.1,2.4,131.7,32.7,89.1,77,74,5.202,1.986,7.045,20,0,115.1,109.2,150.4,116.2,6,6.7,50,0,100,25.5,49,56,27.25,55.44,72.98,49.16,48.57,30,85.93,208
602,39,47.54,47.7,41.18,41,79.39,79.2,86.02,85.4,84.03,62.54,47.39,47.75,74.18,22.29,240.4,-188.5,56.76,55.45,3.199,1.886,67.04,2.977,1.181,268.5,214.2,3.2,13.8,37.7,33,99.2,122.6,17,40.1,2.5,132,33.1,88.2,78,75,5.802,2.225,6.952,20,0,114.9,109.2,151.4,117.7,6,6.8,45,0,100,25.37,49,56,27.45,55.44,72.65,49.2,48.61,31.09,76.78,206.5
604,39,47.5,47.5,41.09,40.9,79.27,79.1,85.9,85.4,83.87,62.41,47.31,47.67,74.29,22.78,240.3,-188.8,57.42,55.73,3.215,1.529,67.37,2.996,1.173,268.9,215.2,3.5,13.6,37.4,32.7,99,122.1,17,40.1,2.5,132,33,88.9,78,75,8.026,3.072,6.952,20,0,115.3,109.4,151.4,117.2,6.3,6.6,50,0,100,25.23,49,56,27.65,55.44,72.37,49.12,48.52,32.31,77.16,206.5
606,39,47.46,47.5,41.05,40.9,79.15,79.1,85.82,85.1,83.78,62.37,47.27,47.63,74.77,22.79,239.9,-187.9,57.39,55.7,3.214,1.527,66.95,3.014,1.167,268.9,215.1,3.4,13.9,37.6,32.9,99,122.1,17.2,39.9,2.3,132.3,33.3,89.2,77,74,5.841,2.222,7.045,20,0,115.3,109.2,149.4,115.7,6,6.6,50,0,100,25.1,49,56,27.85,55.44,72.32,49.03,48.48,32.4,77.13,206.5
608,40,47.33,47.2,41.01,40.9,79.15,79.7,85.65,85.4,83.7,62.25,47.14,47.54,72.48,21.73,238.9,-188.1,56.59,54.9,3.577,1.893,66.14,3.008,1.169,267.3,214.9,3.2,13.6,37.6,32.9,99,122.1,17.2,40.1,2.4,132,33.3,89.7,76,73,10.26,4.028,7.139,20,0,115.1,109.4,150.4,116.6,5.7,6.3,45,0,100,23,49,56,20,55.44,72.32,48.99,48.36,30.9,85.86,205.8
610,40,46.76,46.8,40.56,40.2,80.7,81,86.96,87,85.01,60.94,46.45,46.85,70.29,21.91,270.2,-221.8,54.92,52.17,3.54,0.7846,66.64,2.898,1.213,269.4,212.7,2.5,12.4,37.6,33,99,122.1,15.8,39.6,1.9,133.2,34.2,89.7,77,74,12.61,5.102,7.045,20,0,115.3,109.4,152.3,118.6,6.2,6.6,50,0,100,23,49,56,30,55.44,74.08,48.34,47.79,28.2,84.97,217.4
612,40,46.35,46.3,40.15,40.1,80.99,81,87.33,86.8,85.3,60.9,46.12,46.48,71.14,22.8,273.6,-225.2,55.4,53.35,3.205,1.157,66.54,2.927,1.201,269.1,214.5,2.7,11.7,37.2,32.5,98.7,121.6,15,39.2,1.6,132.6,34.4,88.7,77,74,11.19,4.475,7.045,20,0,115.3,109.4,149.4,115.9,6.2,6.4,50,0,100,23,49,56,30,55.48,73.59,47.97,47.42,30.22,76.92,216.6
614,40,45.98,46.3,39.82,39.8,80.91,80.8,87.21,86.8,85.22,60.65,45.79,46.19,70.57,22.31,275,-226.7,55.09,53.4,3.575,1.892,66.14,2.929,1.201,268.7,214.8,2.6,11.7,37.2,32.5,98.5,121.1,14.9,38.9,1.7,132.6,34.1,88.6,77,74,11.71,4.721,7.045,20,0,115.6,109.6,151.4,117.9,6.1,6.5,50,0,100,23,49,56,26,55.44,73.59,47.6,47.09,29.5,85.79,216.5
616,40,45.78,45.8,39.66,39.6,80.91,80.8,87.29,86.8,85.26,60.61,45.63,46.07,71.47,22.76,275.8,-227.1,54.49,53.17,3.924,2.612,65.75,2.914,1.207,268.6,213.8,2.5,11.4,37.1,32.4,98.2,120.6,15,38.7,1.5,132,34.1,87.9,76,73,6.038,2.403,7.139,20,0,115.7,109.4,149.9,118.2,6.1,6.5,50,0,100,23,49,56,26,55.48,73.8,47.44,46.85,29.83,94.16,216.8
618,40,45.74,45.8,39.66,39.8,80.95,80.5,87.17,86.5,85.26,60.61,45.55,46.03,69.69,21.4,276,-227.8,54.53,52.85,4.321,2.633,64.78,2.96,1.188,268.8,215.5,2.6,11.7,37.2,32.5,98.2,120.6,14.7,38.9,1.5,132,33.8,88.1,75,72,11.5,4.692,7.233,20,0,115.6,109.6,151.4,117.7,6,6.2,50,0,100,23,49,56,26,55.44,73.96,47.4,46.8,27.74,103.7,217.4
620,40,45.94,46.3,40.19,40.2,80.42,80.2,86.43,85.6,84.6,60.57,45.83,46.23,67.52,20.52,269.7,-222.7,51.4,50.45,3.572,2.622,63.4,2.85,1.234,269.3,214.6,2.8,12.4,37.4,32.7,98,120.1,15.7,39.4,2,133.2,35.5,87.9,73,70,6.707,2.825,7.424,20,0,115.7,109.6,149.9,116.1,5.4,6.1,50,0,100,23,49,56,23,55.48,73.76,47.64,47.05,26.96,85.72,218.9
622,40,46.39,46.8,40.81,40.9,80.13,79.9,86.1,85.4,84.36,60.7,46.33,46.77,67.01,19.59,265.3,-217.9,49.73,49.15,3.922,3.341,63.37,2.759,1.274,269.1,213.8,3.3,12.8,37.6,32.9,98.5,120.6,16,40.1,2.3,135,36.8,87.9,73,70,2.613,1.109,7.424,20,0,115.7,109.6,151.4,117.7,5.4,5.9,45,0,100,23,49,56,23,55.48,74.33,48.21,47.54,24.94,94.13,219.2
624,40,46.84,47,41.22,41.2,80.21,80,86.19,85.8,84.4,60.94,46.73,47.13,66.93,20.02,262.7,-215.8,50.11,49.17,3.559,2.613,63.73,2.765,1.272,268.8,213.9,3.5,12.7,37.7,33,98.5,121.1,15.9,40.4,2.7,135.9,37.2,88.1,74,71,4.623,1.965,7.328,20,0,115.7,109.8,151.4,118,5.6,5.8,40,0,100,23,49,56,23,55.52,74.45,48.62,47.99,25.39,85.42,218.5
626,40,47.17,47.3,41.54,41.5,80.33,80.2,86.23,85.8,84.4,61.15,47.02,47.46,66.55,20.65,262.5,-216.6,50.12,48.81,3.924,2.613,63.84,2.76,1.274,271,213.9,3.8,13.2,37.7,33,99,122.1,16.2,40.4,2.4,136.5,37.3,87.9,73,70,6.069,2.594,7.424,20,0,116,109.8,149.4,115.2,5.4,5.8,40,0,100,23,49,56,23,55.48,74.21,48.87,48.28,26.47,94.19,220.6
628,40,47.41,47.7,41.79,41.7,80.37,80.2,86.31,85.8,84.48,61.27,47.31,47.71,66.37,20.45,259.6,-213.6,50.52,49.57,3.589,2.635,63.55,2.795,1.258,268.4,215.6,4.2,13.2,37.7,33,99,122.1,16,40.7,3,136.8,37.8,88.1,74,71,7.854,3.366,7.328,20,0,116,110.1,149.4,118,5.6,6,40,0,100,23,49,56,23,55.52,74.17,49.16,48.52,26.33,86.13,217.1
630,40,47.74,48,42.08,42,80.37,80.2,86.23,86,84.44,61.39,47.51,47.99,65.55,20.02,258.1,-212.6,50.71,48.66,4.309,2.259,63.71,2.799,1.256,268.8,214.8,4.3,12.5,37.6,32.9,98.5,121.1,15.7,40.7,3,136.8,38.3,88.6,74,71,11.54,5.008,7.328,20,0,116,110.1,149.9,116.2,5.6,6,35,0,100,23,49,56,23,55.52,74.13,49.28,48.77,25.83,103.4,218.1
632,40,47.86,47.8,42.2,42.2,80.37,80.4,86.27,85.8,84.4,61.47,47.72,48.16,66.28,21.03,257.8,-212.5,50.95,49.62,3.96,2.638,63.89,2.804,1.254,269.9,215.8,4.6,12.9,37.7,33,98.7,121.6,15.7,40.7,3.3,137.1,38.7,89.2,74,71,9.971,4.279,7.328,20,0,116.2,109.8,150.9,117.2,5.6,5.6,35,0,100,23,49,56,26,55.52,74,49.32,48.81,27.31,95.05,217.9
634,40,47.99,48.2,42.32,42.2,80.46,80.4,86.31,85.8,84.48,61.6,47.88,48.24,65.56,20.48,256.3,-211.2,50.63,49.68,3.204,2.254,64.07,2.779,1.265,268.8,214.5,4.7,12.9,37.7,33,99.2,121.6,15.9,40.9,3.2,137.4,38.6,88.7,74,71,11.6,5.032,7.328,20,0,116.4,110.1,150.4,116.7,5.4,5.8,35,0,100,23,49,56,26,55.52,73.92,49.4,48.89,26.72,76.89,216.7
636,40,48.07,48.2,42.36,42.4,80.5,80.5,86.39,86,84.52,61.6,47.92,48.28,66.19,21,257.4,-212.3,51.24,49.92,3.22,1.898,64.01,2.815,1.249,269.5,215.5,4.7,13.2,37.7,33,99.2,122.6,15.8,40.9,3.3,137.8,38.4,88.1,74,71,11.44,4.917,7.328,20,0,116.4,110.3,150.4,116.9,5.5,5.8,35,0,100,23,49,56,26,55.52,73.96,49.44,48.97,27.33,77.27,217.3
638,40,48.11,48.2,42.4,42.4,80.5,80.4,86.43,86,84.52,61.64,47.96,48.32,66.43,21.39,256.1,-211.1,51.29,49.97,3.223,1.9,64.23,2.808,1.252,268.6,215.7,4.5,12.7,37.7,33,98.7,121.6,15.5,40.9,3.2,137.8,38.7,89.7,74,71,11.01,4.715,7.328,20,0,116.4,110.3,150.9,116.7,5.6,6,0,0,100,23,49,56,24,55.52,73.84,49.28,48.97,28.03,77.35,216.2
640,40,48.03,48.2,42.36,42.2,80.66,80.7,86.51,86,84.73,61.72,48,48.24,65.54,20.02,257.6,-212.1,50.75,50.54,2.111,1.893,64.19,2.78,1.265,268.7,215,4.4,13.2,38,33.2,99.2,122.6,16.2,41,3.3,138.1,38.6,88.9,74,71,12.2,5.296,7.328,20,0,116.7,110.5,150.4,115.9,5.3,5.6,0,0,100,23,49,56,24,55.57,74.49,48.5,48.48,25.38,50.66,216
642,40,47.95,48,42.28,42,80.78,80.7,86.64,86.3,84.85,61.76,47.92,48.2,65.46,20,258.2,-212.8,51.15,50.93,2.498,2.279,64.35,2.795,1.258,268.4,216.7,4.2,12.9,38,33.2,99.2,122.6,16,40.9,2.9,138.1,38.6,88.9,74,71,14.05,6.103,7.328,20,0,116.9,110.5,151.4,117.2,5.5,5.8,0,0,100,23,49,56,24,55.57,74.62,48.38,48.36,25.19,59.96,215.5
644,40,47.86,47.8,42.2,42,80.82,80.7,86.64,86.1,84.89,61.64,47.84,48.08,65.18,19.59,260.8,-215.2,50.87,50.65,2.116,1.898,64.65,2.766,1.271,269.2,215.5,4.3,12.9,38,33,99,122.1,15.5,41,3.3,137.8,39.1,89.9,74,71,14.34,6.255,7.328,20,0,116.9,110.5,151.8,117.6,5.4,5.8,0,0,100,23,49,56,24,55.57,74.7,48.3,48.28,24.58,50.79,216.9
646,40,47.82,48,42.16,42,80.87,80.8,86.76,86.1,84.97,61.68,47.8,48.08,66.17,20.07,261.5,-215.4,50.63,50.41,2.472,2.254,64.54,2.758,1.275,269.4,214.5,4.3,12.9,37.7,33,99.7,122.1,16,40.9,3.2,138.1,38.4,88.9,75,72,9.92,4.264,7.233,20,0,116.9,110.5,152.3,118.6,5.3,6,0,0,100,23,49,56,24,55.57,74.74,48.21,48.2,25.12,59.33,217.5
648,40,47.78,47.8,42.12,42,80.91,80.8,86.76,86.3,85.01,61.68,47.8,48.04,65.7,19.61,261.9,-215.8,50.76,50.91,2.111,2.26,64.51,2.767,1.271,269.4,215.1,4,13.4,38,33.2,99.7,123.6,15.3,40.9,2.9,137.8,39.1,89.7,74,71,12,5.194,7.328,20,0,117.1,110.5,150.9,116.9,5.5,5.8,0,0,100,23,49,56,24,55.57,74.82,48.21,48.16,24.44,50.67,217
650,40,47.78,47.8,42.12,41.9,80.87,80.7,86.76,86.3,84.97,61.68,47.76,47.99,65.99,20.02,260.8,-214.8,50.64,50.43,2.107,1.89,64.53,2.759,1.274,268.7,214.5,4,12.9,38,33.2,99.2,122.6,16,40.9,2.9,138.1,38.6,89.1,74,71,10.58,4.561,7.328,20,0,116.9,110.7,150.9,116.9,5.6,5.8,0,0,100,23,49,56,24,55.57,74.7,48.17,48.16,25.11,50.58,216.7
652,40,47.78,47.8,42.12,42,80.82,80.8,86.76,86.3,84.93,61.64,47.72,47.95,66.23,20.41,259.9,-214.1,50.87,50.28,2.116,1.53,64.39,2.778,1.266,267.8,215.5,4,13.2,38,33.2,99.5,123.1,15.8,40.9,2.7,138.1,38.3,89.4,75,72,10.37,4.452,7.233,20,0,117.1,110.7,150.9,115.4,5.5,5.7,0,0,100,23,49,56,24,55.52,74.7,48.09,48.11,25.55,50.77,216
654,40,47.74,47.7,42.08,42,80.87,80.7,86.72,86.3,84.97,61.64,47.68,47.91,65.55,19.57,261.3,-215.4,50.39,49.81,2.096,1.516,64.36,2.753,1.277,268.8,213.5,4,12.9,38,33.2,99.2,122.6,16,40.9,2.9,138.1,38.4,89.4,74,71,11.06,4.798,7.328,20,0,117.4,110.7,150.4,115.9,5.6,5.7,0,0,100,23,49,56,24,55.52,74.74,48.09,48.11,24.44,50.31,217.6
656,40,47.7,47.7,42.04,42,80.87,80.8,86.76,86.3,85.01,61.64,47.68,47.91,66.07,19.58,262,-215.5,50.78,50.56,2.113,1.894,64.61,2.764,1.272,269,215.1,4.3,13.2,37.7,33,99.5,123.1,15.8,40.9,2.9,138.1,38.3,89.9,74,71,10.85,4.669,7.328,20,0,117.4,110.9,149.9,115.7,5.5,5.7,0,0,100,23,49,56,24,55.52,74.74,48.09,48.07,24.46,50.7,217.1
658,40,47.7,47.7,42.04,41.9,80.87,80.8,86.76,86.1,84.97,61.64,47.68,47.91,65.91,19.99,260.9,-215,50.38,50.16,2.096,1.879,64.68,2.739,1.284,268.4,213.4,3.7,13.1,38,33.2,99.2,122.6,15.8,40.9,2.9,138.1,38.9,89.9,74,71,10.09,4.353,7.328,20,0,117.1,110.7,151.8,116.9,5.4,5.8,0,0,100,23,49,56,24,55.52,74.78,48.05,48.11,24.92,50.3,216.8
660,40,47.7,47.8,42.04,41.9,80.91,80.8,86.8,86.3,84.97,61.64,47.68,47.91,65.9,20.45,260.9,-215.5,50.44,50.22,2.098,1.882,64.38,2.755,1.276,268.3,213.7,3.9,12.9,38,33.2,99.2,122.6,15.7,40.7,2.7,138.1,38.9,88.9,74,71,10,4.318,7.328,20,0,117.4,111.1,150.9,116.9,5.6,5.9,0,0,100,23,49,56,24,55.48,74.74,48.05,48.11,25.49,50.36,216.7
662,40,47.7,47.7,42.04,41.9,80.87,80.7,86.72,86.3,84.97,61.64,47.68,47.91,65.7,19.61,261.9,-215.8,50.8,50.59,2.113,1.895,64.41,2.773,1.268,269.4,215.2,3.9,12.9,38,33.2,99.2,122.6,15.5,40.9,2.9,138.1,38.6,89.4,74,71,12.02,5.202,7.328,20,0,117.6,110.7,151.4,117.2,5.6,5.8,0,0,100,23,49,56,24,55.44,74.74,48.09,48.11,24.39,50.72,217.4
664,40,47.7,47.7,42.04,41.9,80.87,80.8,86.68,86.3,84.93,61.6,47.68,47.91,65,19.54,261,-215.5,50.94,50.72,2.119,1.9,64.49,2.777,1.266,268.4,215.8,3.9,13.2,38,33.2,99.5,123.1,16,40.9,2.9,138.1,38.3,89.4,74,71,15.07,6.596,7.328,20,0,117.6,111.1,150.4,118.6,5.5,5.8,0,0,100,23,49,56,24,55.44,74.7,48.05,48.11,24.35,50.86,216.2
666,40,47.66,47.7,42.04,41.9,80.87,80.7,86.76,86.5,84.93,61.64,47.64,47.87,65.96,20.47,260.7,-215.2,50.02,49.81,2.096,1.88,64.46,2.729,1.289,268.6,213.5,3.9,13.2,38,33.2,99.7,123.6,15.7,40.9,2.9,138.1,38.1,89.2,74,71,8.411,3.627,7.328,20,0,117.6,111.1,150.9,116.6,5.8,5.8,0,0,100,23,49,56,24,55.44,74.7,48.01,48.03,25.51,50.31,217.3
668,39,47.66,47.7,42.04,41.9,80.82,80,86.76,86,84.97,61.64,47.64,47.91,66.27,19.96,260.5,-214.2,50.3,50.09,2.474,2.256,65.04,2.719,1.293,268,214.7,4.3,13,37.6,32.9,99.2,122.6,15.5,40.7,3.3,137.8,38.9,89.2,75,72,8.906,3.823,7.233,20,0,117.4,110.9,152.3,118.1,6.1,5.8,35,0,100,31.02,49.14,56,26.41,55.44,74.7,48.01,48.07,24.88,59.37,216.5
670,39,49.05,50,42.69,42.7,78.53,77.8,85.33,84.8,83.54,65.16,49.27,49.59,76.4,20.1,206.7,-150.4,56.6,58.57,2.826,4.795,70.94,2.805,1.253,269.8,213.6,4.7,14.3,38,33.2,99,122.1,16.5,40.7,2.9,134.7,35.4,89.1,82,79,1.336,0.4974,6.586,20,0,117.4,111.1,151.4,117.2,6.9,7.3,20,0,100,37.12,49.95,56,25.85,55.44,73.63,49.69,49.63,26.52,67.82,193.4
672,39,50.12,50.4,42.53,42.4,77.26,76.7,85,84,82.97,67.08,50.17,50.41,87.95,23.12,180.6,-115.7,67.98,68.5,2.11,2.626,72.63,3.291,1.068,272.8,215,4.7,14.7,37.7,33,98.7,121.6,17.4,40.9,2.9,129.6,30.6,89.1,85,81,2.398,0.7755,6.406,20,0,117.1,111.1,150.9,117.2,7.3,8,20,0,100,43.22,50.76,56,35.29,55.4,71.01,50.59,50.49,35.54,50.65,169.3
674,39,50.77,51.1,42.73,42.5,75.54,75,83.57,82.5,81.49,67.82,50.83,51.02,91.64,23.69,156.2,-88.21,72.84,73.36,1.764,2.286,74,3.461,1.016,274.1,217.4,5.3,15.5,37.4,32.7,98,120.1,17.2,40.7,3.1,126.8,29.1,86.9,87,83,7.916,2.457,6.228,20,0,116.9,110.7,151.8,118.3,7.8,8.4,20,0,100,49.32,51.58,56,43.73,55.36,69.05,51.16,51.14,41.55,42.34,145.3
676,39,51.1,51.2,42.45,42.2,73.78,73.1,82.34,81.3,80.06,68.15,51.07,51.23,98.01,26.11,136.5,-64.55,77.46,77.24,1.376,1.158,75.27,3.618,0.9717,274.9,214.8,4.8,15.7,37.4,32.7,97,118.1,18.3,40.4,3.2,124.2,27,85.4,88,84,3.012,0.8741,6.14,20,0,116.4,110.5,149.9,117,8.3,9,20,0,100,55.42,52.39,56,53.17,55.24,66.35,51.45,51.43,56.41,33.03,119.3
678,39,51.02,50.9,41.99,41.7,71.82,70.4,80.78,79.5,78.26,68.07,50.99,51.15,100.9,28.41,114.7,-42.21,80.58,80.36,1.373,1.156,76.5,3.704,0.9493,270,214.3,4.8,16,36.7,32.1,95.5,115.2,18.6,39.9,3,122,26.7,82.5,90,86,5.188,1.463,5.964,20,0,115.7,110.5,150.9,118,9.1,9.2,45,0,100,75,54,56,50,55.12,63.85,51.78,51.39,78.07,32.96,80.76
680,39,51.22,51.2,41.54,41.4,70.34,70.3,79.84,79.1,77.6,68.8,51.12,51.39,106.6,25.12,98.76,-17.29,86.48,85.53,2.472,1.522,77.58,3.919,0.8972,269.4,214.5,4.3,16.9,37.1,32.4,96,116.1,20.8,39.6,2.5,119.7,23.9,83.7,90,86,6.86,1.83,5.964,20,0,115.3,110.1,150.9,117.7,8.8,9.8,45,0,100,75,54,56,47,54.99,65.4,52.43,52,57.9,59.32,36.09
682,39,51.34,51.6,41.91,41.9,70.3,70.1,79.47,78.9,77.44,68.8,51.24,51.6,103.1,22.86,97.09,-16.86,83.68,82.74,3.181,2.238,76.08,3.867,0.9092,269.8,212.9,5.4,16.6,36.5,31.9,95.3,115.2,19.6,39.8,3.1,119.5,24.6,83.1,89,85,7.812,2.155,6.052,20,0,114.7,109.6,147.4,114.5,8.8,9.7,45,0,100,75,54,56,47,54.91,65.45,52.72,52.21,52.09,76.34,39.89
684,39,51.55,51.7,42.12,41.9,70.18,70,79.27,78.7,77.23,68.72,51.44,51.76,102.3,22.89,95.84,-16.42,84.71,83.76,2.852,1.898,76.46,3.895,0.9026,270.2,215.6,5.3,17,36.7,32.1,95.7,115.6,19.6,39.8,3.3,119.7,24.2,83.7,89,85,14.59,4.056,6.052,20,0,114.2,109.4,149.9,117.2,8.7,9.7,45,0,100,75,54,56,47,54.79,65.28,52.76,52.37,52.36,68.44,34.05
686,39,51.59,51.7,42.12,42,70.18,70.1,79.18,78.6,77.23,68.72,51.44,51.72,101.5,22,95.94,-16.44,85.02,83.7,2.483,1.162,76.58,3.904,0.9007,270.5,215.4,5.3,16.7,36.7,32.1,95.3,114.7,20,39.8,3.1,119.7,24.2,83.4,90,86,18.63,5.219,5.964,20,0,113.8,109,147.4,115,8.6,9.7,30,0,100,75,54,56,47,54.71,65.24,52.8,52.37,50.11,59.59,34.52
