Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
1.54E+04,50,55.44,55.6,49.94,50,64.69,64.5,72.02,71.8,70.27,64.54,55.21,55.65,57.86,13.8,45.24,-1.171,49.25,47.2,3.942,1.892,41.9,4.133,0.8508,189.5,214.8,8,4.3,42,37.1,75.3,79.4,7.4,48.3,6.2,114.2,38.9,43.5,49,47,11.6,5.7,9.926,20,0,113.3,110.1,128,90,7.1,5.6,50,0,100,80,55,56,45,55.81,63.28,57.63,56.71,44.36,94.61,-8.198
1.54E+04,50,55.48,55.5,49.94,49.8,64.69,64.7,72.02,71.7,70.23,64.54,55.21,55.65,58.12,14.18,45.11,-1.176,49.99,47.55,3.972,1.537,41.84,4.201,0.837,190.4,216.5,8.2,4,41.8,36.9,75.7,79.9,7.5,48.2,6.2,114.5,38.5,42.8,48,46,13.25,6.485,10.06,20,0,113.3,109.8,128.5,90.6,7.2,5.5,50,0,100,80,55,56,45,55.81,63.32,57.63,56.71,45.35,95.33,-10.29
1.54E+04,50,55.48,55.6,49.98,50,64.69,64.5,71.98,71.8,70.23,64.54,55.17,55.65,57.41,13.76,44.81,-1.168,49.16,46.38,4.301,1.522,41.83,4.131,0.851,189.1,214.5,8,3.9,42,37.1,75.7,79.9,7.9,48.3,6.3,114.2,38.5,42.5,49,47,12.82,6.353,9.926,20,0,113.3,110.1,127.5,89.5,7.3,5.6,50,0,100,80,55,56,45,55.81,63.36,57.63,56.67,43.78,103.2,-6.607
1.54E+04,50,55.48,55.6,49.94,50,64.69,64.7,71.98,71.7,70.23,64.54,55.21,55.61,57.58,13.81,44.95,-1.172,49.62,47.2,3.576,1.159,41.85,4.168,0.8435,189.7,214.9,8.2,4,41.8,36.9,75.7,79.9,7.9,48.2,6.5,114.2,38.8,43,49,47,13.85,6.84,9.926,20,0,113.3,109.8,128,89.8,7.2,5.6,50,0,100,80,55,56,45,55.81,63.28,57.59,56.71,44.39,85.82,-9.504
1.54E+04,50,55.44,55.6,49.98,50,64.69,64.5,72.02,71.7,70.23,64.54,55.21,55.65,58.15,14.19,45.13,-1.177,48.82,46.77,3.937,1.889,41.83,4.103,0.857,190.5,214.6,8.4,4,41.6,36.7,75.7,79.9,7.5,48.2,6.2,114.2,38.5,42.8,48,46,9.041,4.422,10.06,20,0,113.1,109.8,129.5,91.6,7.2,5.8,50,0,100,80,55,56,45,55.85,63.32,57.63,56.67,45.62,94.49,-6.904
1.54E+04,50,55.48,55.6,49.94,50,64.65,64.7,71.98,71.7,70.27,64.58,55.21,55.65,58.1,13.53,45.1,-0.5264,50.09,47.65,3.98,1.54,41.83,4.21,0.8351,190.3,216.9,7.7,4,42.1,37.2,75.7,79.9,7.5,48.3,6.3,114.2,38.9,42.3,48,46,13.64,6.677,10.06,20,0,113.3,110.1,128.5,90.6,7.2,5.8,50,0,100,80,55,56,45,55.81,63.28,57.63,56.71,43.5,95.52,-10.74
1.54E+04,50,55.44,55.6,49.98,50,64.69,64.5,72.02,71.7,70.23,64.54,55.21,55.65,57.57,14.05,44.68,-1.165,49.02,46.96,3.954,1.897,41.9,4.114,0.8547,188.6,215.5,7.8,3.5,42,37.1,75.3,79.4,7.5,48.3,6.3,114.2,39.2,42.5,49,47,11.85,5.857,9.926,20,0,113.3,110.1,127.5,89.6,7.2,5.8,50,0,100,80,55,56,45,55.81,63.32,57.63,56.71,44.92,94.88,-9.622
1.54E+04,50,55.48,55.6,49.94,50,64.69,64.5,72.02,71.7,70.23,64.54,55.21,55.65,58.46,14.26,45.37,-1.183,49.98,47.54,3.971,1.536,41.87,4.196,0.8378,191.5,216.4,8,4,42,37.1,75.7,79.9,7.9,48.3,6.3,114.5,38.5,42.3,48,46,12.06,5.866,10.06,20,0,113.3,110.1,128,89.8,7.2,5.6,50,0,100,80,55,56,45,55.85,63.32,57.59,56.67,45.86,95.3,-9.138
1.55E+04,50,55.44,55.6,49.94,50,64.65,64.5,72.02,71.7,70.23,64.54,55.21,55.65,58.18,14.12,44.91,-0.8475,49.59,47.53,3.97,1.905,41.85,4.167,0.8438,189.5,216.3,8,3.6,42,37.1,75.3,79.4,7.5,48.3,6.5,114.5,38.9,42.3,49,47,11.64,5.691,9.926,20,0,113.3,110.1,129,91,7.3,5.6,50,0,100,80,55,56,45,55.81,63.32,57.59,56.67,45.15,95.27,-11.03
1.55E+04,50,55.44,55.6,49.94,50,64.69,64.5,71.98,71.7,70.23,64.54,55.21,55.65,57.75,13.85,45.08,-1.175,49.36,47.3,3.951,1.896,41.83,4.148,0.8476,190.2,215.3,8,3.9,41.8,36.9,75.7,79.9,7.9,48.3,6.5,114.5,38.5,42.8,49,47,12.32,6.067,9.926,20,0,113.1,109.8,128,90.1,7.1,5.8,50,0,100,80,55,56,45,55.81,63.32,57.59,56.67,44.28,94.83,-9.376
1.55E+04,50,55.48,55.6,49.94,50,64.69,64.5,72.02,71.7,70.23,64.58,55.21,55.65,58.06,14.17,44.74,-0.8505,49.92,47.49,3.967,1.535,41.83,4.196,0.8379,190.2,216.2,8,4,42,37.1,75.7,79.9,7.8,48.3,6.3,114.5,38.8,42.8,48,46,13.22,6.477,10.06,20,0,113.3,109.8,127.5,89.9,7.2,5.6,30,0,100,40,47,56,63,55.85,63.28,57.59,56.67,45.81,95.2,-11.68
1.55E+04,50,55.44,55.6,49.9,49.8,64.69,64.7,72.02,71.7,70.27,64.58,55.21,55.65,58.13,13.86,45.12,-0.8516,50.11,48.04,3.982,1.911,41.76,4.219,0.8334,190.4,217,8,4,41.8,36.9,75.7,79.9,7.9,48.3,6.3,114.5,38.5,43.3,49,47,13.55,6.628,9.926,20,0,113.3,109.8,129.5,91.3,6.9,5.8,30,0,100,40,47,56,63,55.81,63.28,57.59,56.67,44.57,95.56,-12.3
1.55E+04,50,55.44,55.6,49.9,50,64.73,64.8,72.02,72.2,70.23,64.54,55.21,55.65,55.74,13.68,43.51,-1.447,49.76,47.7,3.954,1.897,42.11,4.155,0.8462,183.6,215.5,8.4,3.8,41.6,36.7,76,80.4,8.1,48.2,6.2,114.2,38.5,43.3,49,47,21.08,10.75,9.926,20,0,113.3,109.8,128,90.1,7.1,5.6,30,0,100,40,47,56,63,55.81,63.23,57.47,56.67,44.22,94.89,-17.69
1.55E+04,50,55.44,55.3,49.9,49.6,64.86,65.3,72.1,72.3,70.15,64.34,55.17,55.57,56.4,15.19,45.23,-4.023,49.84,47.42,3.592,1.164,42.05,4.168,0.8436,186.8,215.8,8.4,3.7,41.8,36.9,76,80.4,8.1,48.3,6.7,114.2,38.2,43.5,49,47,19.01,9.588,9.926,20,0,113.3,109.8,129,90.8,7,5.3,30,0,100,40,47,56,63,55.81,62.87,57.3,56.55,51.69,86.21,-9.04
1.55E+04,50,55.36,55,49.9,49.8,65.02,65.4,72.18,72.5,70.03,64.01,55.01,55.41,56.28,16.94,47.26,-7.921,49.03,45.87,3.586,0.4266,42.1,4.094,0.8588,188.6,215.5,8.2,4.1,41.6,36.7,76.6,81.4,8.2,48,6.2,114.5,37.9,44,49,47,16.6,8.387,9.926,20,0,113.3,109.8,129.5,91.3,6.9,5.3,30,0,100,40,47,56,63,55.85,62.21,57.1,56.34,63.95,86.06,5.552
1.55E+04,50,55.23,54.5,49.82,49.3,65.18,65.8,72.35,72.5,69.86,63.44,54.84,55.12,56.66,19.65,50.82,-13.8,48.56,45.04,2.479,-1.041,38.83,4.397,0.7996,189.8,215,6.2,2.5,43.1,38.2,75,78.9,7.2,48.2,5.3,114.2,39.2,40.9,46,44,10.33,5.186,10.32,20,0,113.3,109.8,129,90,6.6,5.2,30,0,100,40,47,56,63,55.85,61.8,56.77,56.02,79.27,59.48,21.59
1.55E+04,50,55.07,54.1,49.65,49.5,65.39,66.1,72.43,72,69.86,62.82,54.64,54.83,55.72,20.3,55.7,-20.29,49.13,45.2,1.765,-2.167,39.38,4.386,0.8016,189.9,217.6,5.2,1.8,43.8,39,73.8,77,6,48.2,3.9,114.5,40.7,37.9,40,39,16.23,8.285,11.04,20,0,113.3,110.1,125.1,84.8,5.9,4.6,30,0,100,40,47,56,63,55.85,61.43,56.44,55.69,87.33,42.36,35.81
1.55E+04,50,54.83,53.8,49.57,49.3,65.55,65.9,72.43,71.5,69.82,62.41,54.35,54.59,54.17,20.53,58.35,-24.71,47.19,42.93,2.116,-2.147,36.61,4.532,0.7759,189,215.5,5.7,2.6,43.8,39,74.1,77.5,5.7,48.5,4.9,114.9,40.6,38.7,43,41,12.07,6.338,10.74,20,0,113.3,109.8,128.5,87,5.6,4.3,30,0,100,40,47,56,63,55.85,61.15,56.16,55.44,93.1,50.78,49.96
1.56E+04,50,54.5,53.6,49.53,49.6,65.72,65.9,72.22,70.9,69.82,61.96,54.02,54.34,51.63,19.06,62.34,-29.76,44.89,40.6,2.868,-1.419,32.83,4.807,0.7314,190.4,216.8,5,1,44.6,39.8,71.9,74,4.2,48.5,4.1,115.1,42.6,35.4,39,38,9.117,5.022,11.2,20,0,113.3,109.8,128,87.2,5,4,30,0,100,40,47,56,63,55.85,60.98,55.83,55.2,89.16,68.84,66.39
1.56E+04,50,54.25,53.4,49.61,50,65.76,65.4,71.94,70.1,69.74,61.64,53.86,54.18,49.06,17.44,64.32,-32.7,41.74,38.21,2.856,-0.6765,33.21,4.419,0.7956,190.5,215.8,6.5,1.5,43.8,38.8,71.6,73.5,3.2,48.7,5.1,115.6,44.1,34.7,39,38,7.473,4.333,11.2,20,0,113.3,110.1,126.1,86.3,4.7,3.3,30,0,100,40,47,56,63,55.81,60.82,55.63,54.95,83.6,68.54,77.33
1.56E+04,50,54.05,53.4,49.73,50.4,65.76,65.3,71.53,69.7,69.58,61.47,53.7,54.01,45.84,15.5,64.37,-34.03,38.76,35.6,2.853,-0.3079,33.02,4.127,0.852,190.6,215.6,7.4,2.2,42.9,38,71.9,74,3.2,48.8,5.6,116.2,44.5,35.3,38,37,8.106,5.029,11.36,20,0,113.3,109.8,126.6,86.8,4.4,3.4,30,0,100,40,47,56,63,55.81,60.61,55.5,54.87,77.48,68.48,85.22
1.56E+04,50,53.88,53.6,49.94,50.4,65.67,64.8,71.24,69.5,69.29,61.19,53.61,53.97,44.27,15.52,64.44,-35.69,35.35,32.93,3.212,0.7926,33.31,3.731,0.9424,190.9,215,7.5,2.1,42.9,38,71.6,73.5,3.2,49,6.2,116.9,45.3,35.6,39,38,1.945,1.25,11.2,20,0,113.3,110.1,125.6,86.6,4.7,3.2,30,0,100,40,47,56,63,55.81,60.49,55.38,54.75,79.61,77.08,93.33
1.56E+04,50,53.84,53.8,50.1,50.6,65.47,64.7,70.79,68.9,68.92,61.02,53.61,53.97,42.34,14.88,62.85,-35.39,33.74,31.68,3.234,1.167,33.22,3.571,0.9845,191,216.5,8.2,2.7,42.6,37.5,71.2,73,2.8,49.1,6.6,117.8,46.6,35.8,40,39,2.988,2.007,11.04,20,0,113.3,110.1,124.6,85.6,4.4,3.2,20,0,100,40,47,56,63,55.81,60.29,55.34,54.75,79.81,77.61,94.73
1.56E+04,50,53.88,53.9,50.27,50.8,65.31,64.2,70.42,69,68.63,60.86,53.61,54.01,40.66,14.21,61.79,-35.34,32.79,30.34,3.621,1.174,34.24,3.367,1.044,190.7,217.5,8.3,2.9,42.3,37.4,71.9,74,2.8,49.3,6.9,118.8,46.9,35.6,39,38,6.572,4.597,11.2,20,0,113.3,109.8,126.1,87.7,4.8,3.3,20,0,100,40,47,56,63,55.77,60.08,55.34,54.71,79.1,86.89,97.08
1.56E+04,50,53.88,53.9,50.35,50.6,65.1,64.2,70.18,68.7,68.27,60.65,53.65,54.01,40.09,15.09,60.13,-35.13,31.84,29.78,3.229,1.166,34.65,3.232,1.088,189.6,216.1,8.3,2.9,42.3,37.4,71.6,73.5,3.7,49.3,7,119.7,48.1,36.5,40,39,5.655,4.012,11.04,20,0,113.1,109.8,127,88.3,4.7,3.3,20,0,100,40,47,56,63,55.77,60,55.26,54.75,85.65,77.49,95.68
1.56E+04,50,53.88,53.9,50.43,50.4,64.9,63.9,69.97,68.7,67.98,60.53,53.7,54.09,39.81,15.63,58.43,-34.25,31.17,29.47,3.604,1.907,34.69,3.159,1.113,188.3,216.6,8.1,3,42.3,37.4,71.2,73,3.4,49.5,7,120.4,49,36.6,42,40,4.296,3.069,10.89,20,0,113.3,109.8,125.1,86.9,4.8,3.5,30,0,100,40,47,56,63,55.77,59.84,55.18,54.75,92.28,86.5,93.31
1.56E+04,50,53.92,54.1,50.43,50.3,64.69,63.7,69.77,68.7,67.73,60.33,53.74,54.05,40.49,16.22,59.1,-34.83,31.31,29.63,2.845,1.159,34.79,3.164,1.111,191.5,215,7.8,2.5,42.6,37.7,71.2,73,4,49.3,6.9,121.2,50,35.3,40,39,2.514,1.766,11.04,20,0,113.3,110.1,127.5,89,4.8,3.7,30,0,100,40,47,56,63,55.77,59.75,55.13,54.71,97.75,68.27,95.49
1.56E+04,50,53.88,53.9,50.39,50.3,64.53,63.7,69.6,68.7,67.53,60.16,53.74,54.05,40.61,16.6,58.94,-34.93,31.28,29.96,2.841,1.524,34.84,3.157,1.114,192,214.8,7.9,2.2,42.4,37.5,70.9,72.5,4.4,49.3,6.7,121.7,50.1,35.6,40,39,2.007,1.406,11.04,20,0,113.3,109.8,126.6,87.4,5,3.6,30,0,100,40,47,56,63,55.73,59.67,55.05,54.63,101.1,68.19,94.44
1.57E+04,50,53.92,53.9,50.35,50.1,64.41,63.7,69.44,68.6,67.32,60.08,53.7,54.01,40.05,16.83,57.62,-34.4,32.14,30.08,2.853,0.7954,34.89,3.239,1.086,190.9,215.6,7.3,2.6,42.8,37.9,71.6,73,4.4,49.3,6.5,122.5,50.9,35.1,40,39,7.067,5.019,11.04,20,0,113.3,110.1,124.6,85.9,4.9,3.8,30,0,100,40,47,56,63,55.73,59.55,55.01,54.58,105.7,68.48,91.26
1.57E+04,50,53.88,53.8,50.31,50.1,64.28,63.6,69.36,68.6,67.2,60,53.65,53.97,40.46,17.19,57.42,-34.15,32.31,30.24,2.868,0.7992,34.9,3.256,1.08,191.3,216.8,7.2,2.6,42.8,37.9,71.2,73,4.4,49.3,6.5,122.7,51.5,34.8,40,39,6.245,4.389,11.04,20,0,113.6,110.1,125.6,86.8,5,3.8,30,0,100,40,47,56,63,55.73,59.51,54.97,54.5,109.2,68.84,90.57
1.57E+04,50,53.84,53.6,50.22,50,64.12,63.6,69.24,68.4,67.08,59.88,53.61,53.89,40.53,17.08,57.06,-33.61,32.47,30.41,2.482,0.4264,34.8,3.28,1.072,190.1,215.4,7.2,3.2,42.8,37.9,71.6,73.5,4.8,49.3,6.5,123,51.6,35.6,40,39,6.453,4.529,11.04,20,0,113.3,109.8,127,88.2,4.8,3.6,30,0,100,40,47,56,63,55.73,59.47,54.89,54.42,109.7,59.57,88.78
1.57E+04,50,53.8,53.6,50.1,49.8,64.04,63.4,69.11,68.6,67,59.75,53.57,53.85,40.16,16.74,57.31,-33.89,33.07,31.02,2.472,0.4252,34.83,3.339,1.053,189.9,214.5,7,2.8,42.8,37.9,71.6,73,4.9,49.1,6.5,123.2,51.6,35,40,39,9.902,7.013,11.04,20,0,113.6,110.1,126.1,86.9,4.8,3.8,30,0,100,40,47,56,63,55.73,59.43,54.81,54.34,108.7,59.34,87.11
1.57E+04,50,53.72,53.4,50.06,49.8,63.91,63.4,69.03,68.3,66.87,59.67,53.49,53.73,40.74,17.17,57.35,-33.79,33.03,30.96,2.128,0.05978,34.83,3.334,1.055,191.1,216.7,7,2.9,42.8,37.9,71.2,73,4.2,49.1,6.3,123.7,52.3,35.1,40,39,7.716,5.386,11.04,20,0,113.3,110.1,127,88.2,4.9,3.6,30,0,100,40,47,56,63,55.73,59.39,54.72,54.26,112.7,51.06,87.94
1.57E+04,50,53.64,53.3,50.02,49.8,63.87,63.3,68.99,68.4,66.83,59.63,53.41,53.73,40.7,17.15,57.3,-33.75,32.69,30.62,2.869,0.7993,34.8,3.302,1.065,190.9,216.8,6.8,2.8,42.8,37.9,71.2,73,4.7,49,6.1,123.5,52.5,35,40,39,6.624,4.629,11.04,20,0,113.3,110.1,127,87.8,5,3.7,30,0,100,40,47,56,63,55.73,59.34,54.64,54.17,113.9,68.86,88.91
1.57E+04,50,53.52,53.2,49.94,49.5,63.75,63.3,68.95,68.3,66.71,59.55,53.33,53.64,41.48,17.86,57.14,-33.53,32.33,30.63,2.87,1.17,34.82,3.265,1.077,191.5,216.9,4.7,0.7,44.9,40.1,68.5,69.5,2.3,49,3.9,123.7,55.2,29.2,35,33,2.639,1.81,12.06,20,0,113.3,110.1,123.6,83,4.7,3.6,30,0,100,40,47,56,63,55.69,59.34,54.6,54.09,117.2,68.88,88.87
1.57E+04,50,53.43,53.2,49.82,49.8,63.71,63.3,68.78,67.2,66.67,59.47,53.25,53.56,40.37,16.83,57.29,-33.75,32.59,30.89,2.861,1.166,30.75,3.726,0.9436,190.9,216.2,5.7,1.6,44.3,39.5,68.8,69.5,2.6,49.3,5,123.7,54.9,30.7,36,35,3.399,2.395,11.7,20,0,113.3,110.1,125.6,84.7,3.9,3.2,30,0,100,40,47,56,63,55.69,59.26,54.56,54.05,113,68.65,87.95
1.57E+04,50,53.39,53.2,49.82,50.3,63.67,63.3,68.58,66.8,66.63,59.38,53.16,53.44,38.98,15.49,57.48,-33.99,32.04,29.99,2.478,0.4257,30.58,3.684,0.9544,190.5,215,6.5,2.4,43.8,39,69.2,70,3.1,49.3,5.3,124,55,30.8,36,35,6.214,4.534,11.7,20,0,113.3,109.8,124.6,84.5,3.5,2.9,30,0,100,40,47,56,63,55.69,59.26,54.44,54.01,104,59.46,91.08
1.57E+04,50,53.31,53,49.98,50.3,63.59,62.9,68.21,66.7,66.51,59.3,53.12,53.4,36.63,13.51,57.04,-33.93,29.9,28.21,2.482,0.794,30.41,3.456,1.017,190.1,215.4,7,2.1,43.3,38.5,68.8,69.5,2.7,49.5,6.3,124.5,55.4,31.2,36,35,6.75,5.242,11.7,20,0,113.3,110.1,125.1,85.6,3.9,2.7,30,0,100,40,47,56,57,55.69,59.22,54.36,53.89,91.79,59.57,96.08
1.58E+04,50,53.27,53.4,50.1,50.3,63.46,62.6,67.88,66.4,66.34,59.26,53.08,53.4,35.05,12.23,56.13,-33.32,28.35,26.67,2.842,1.158,30.87,3.229,1.089,190.3,214.8,7.3,2.4,42.9,38,68.8,69.5,1.9,49.6,6.5,124.7,55.9,30.3,36,35,7.32,5.941,11.7,20,0,113.3,110.1,123.6,84.4,3.8,3,30,0,100,40,47,56,57,55.69,59.14,54.32,53.93,85.04,68.22,99.89
1.58E+04,50,53.23,53.4,50.22,50.6,63.34,62.5,67.64,66.2,66.01,59.18,53.12,53.44,33.98,12.84,54.04,-32.9,26.88,25.93,2.842,1.891,30.95,3.054,1.151,189.8,214.8,7.5,1.5,43.1,38.2,67.7,68,1.9,49.6,6.5,125.5,57.8,30,36,35,5.98,5.005,11.7,20,0,113.3,109.8,126.1,84.1,3.7,2.6,20,0,100,40,47,56,57,55.69,59.06,54.4,53.93,91.48,68.2,98.72
1.58E+04,50,53.27,53.4,50.35,50.8,63.14,62.2,67.39,66.1,65.77,59.1,53.16,53.48,33.92,12.94,53.16,-32.18,26.04,25.1,2.83,1.884,30.9,2.963,1.186,191.3,213.9,8,2.7,42.8,37.9,68.8,69.5,2.4,49.6,7,126,57.5,30.8,38,37,3.201,2.684,11.36,20,0,113.3,109.8,125.1,85.8,3.8,2.6,20,0,100,40,47,56,52,55.69,59.06,54.36,53.97,92.2,67.92,101
1.58E+04,50,53.31,53.4,50.47,50.8,62.97,62.3,67.23,66.2,65.56,58.98,53.16,53.52,33.79,13.22,52.31,-31.74,25.44,24.12,3.211,1.893,32.11,2.785,1.262,190.5,215,8.2,2.4,42.6,37.7,68.8,69.5,2.2,49.8,7,126.3,57.8,31.6,38,37,2.721,2.29,11.36,20,0,113.6,110.1,124.6,85.9,4,2.6,20,0,100,40,47,56,52,55.69,59.1,54.4,54.01,93.04,77.06,102.7
1.58E+04,50,53.35,53.6,50.51,50.6,62.85,62,67.02,66.4,65.4,58.93,53.25,53.6,33.31,12.96,51.59,-31.24,25.61,24.65,3.233,2.276,32.37,2.782,1.264,191.5,216.4,8.2,2.4,42.4,37.5,68.8,69.5,2.7,49.8,7.2,127.1,58,31.8,38,37,5.295,4.522,11.36,20,0,113.6,110.1,125.6,85.6,4.4,3.2,20,0,100,40,47,56,48,55.69,59.1,54.48,54.05,91.2,77.59,99.99
1.58E+04,50,53.39,53.8,50.51,50.6,62.69,62.2,66.98,66.4,65.28,58.85,53.29,53.6,34.07,13.53,50.93,-30.39,25.84,24.88,2.848,1.895,32.27,2.816,1.249,190.3,215.2,7.8,2.8,42.8,37.9,69.2,70,3.6,49.8,7.2,127.4,58.2,32.1,38,37,3.333,2.782,11.36,20,0,113.6,110.3,125.1,85.9,4.2,3.2,20,0,100,40,47,56,52,55.69,59.18,54.52,54.05,92.95,68.36,97.3
1.58E+04,50,53.43,53.6,50.47,50.4,62.6,62.2,66.94,66.4,65.28,58.81,53.33,53.6,34.49,13.24,51.41,-30.15,26.55,25.6,2.479,1.527,32.37,2.885,1.219,190.8,215.1,7.8,2.4,42.9,37.7,68.8,69.5,3.2,49.8,7.2,127.9,58.9,31.5,38,37,4.444,3.664,11.36,20,0,113.8,110.1,125.6,86.4,4.2,3.2,30,0,100,40,47,56,52,55.65,59.34,54.52,54.05,85.95,59.5,95.8
1.58E+04,50,53.43,79,50.47,50.4,62.6,62.2,66.9,66.5,65.24,58.73,53.29,53.6,34.14,13.23,51.69,-30.78,26.6,25.28,2.851,1.53,32.45,2.882,1.22,190.7,215.5,7.4,2.3,42.9,38,68.8,69.5,3.8,49.8,6.7,127.9,59.1,32,38,37,5.943,4.952,11.36,20,0,113.8,110.3,125.1,85.8,4.2,3.1,30,0,100,40,47,56,52,55.65,59.51,54.52,54.05,82.23,68.43,97.42
1.58E+04,50,53.43,53.6,50.39,50.3,62.6,62.3,66.9,66.7,65.24,58.73,53.29,53.6,34.28,13.28,51.91,-30.91,27.23,25.92,2.841,1.524,32.43,2.953,1.191,191.5,214.7,7.2,1.8,43.1,38.2,68.5,69,3.7,49.6,6.7,128.5,59.7,31.8,38,37,7.639,6.338,11.36,20,0,113.6,110.1,124.1,84.5,4.2,3.3,30,0,100,40,47,56,52,55.65,59.67,54.48,54.05,79.22,68.17,95.87
1.58E+04,50,53.43,53.4,50.35,50.3,62.56,62.3,66.9,66.5,65.24,58.73,53.29,53.6,34.68,13.31,52.02,-30.65,27.76,26.44,2.857,1.533,32.5,3.003,1.171,191.9,215.9,7.2,2.7,43.2,38,68.8,69.5,3.8,49.6,6.7,128.5,59.7,31.7,38,37,8.156,6.688,11.36,20,0,113.8,110.1,124.1,84.6,4.2,3.3,30,0,100,40,47,56,52,55.65,59.75,54.48,54.05,77.8,68.57,94.37
1.59E+04,50,53.43,53.4,50.31,50.3,62.56,62.3,66.86,66.7,65.28,58.73,53.25,53.56,34.17,12.59,52.07,-30.48,28.22,26.52,2.866,1.168,32.56,3.047,1.154,190.8,216.6,6.9,2.1,43.2,38.3,68.8,69.5,4.2,49.6,6.4,128.5,59.9,32.2,38,37,11.61,9.664,11.36,20,0,113.8,110.1,124.6,85.1,4.4,3.1,30,0,100,40,47,56,52,55.65,59.79,54.48,54.05,72.86,68.78,93.65
1.59E+04,50,53.39,53.3,50.27,50.3,62.56,62.5,66.9,66.5,65.28,58.73,53.25,53.56,34.65,12.97,52.29,-30.61,28.21,26.88,2.865,1.537,32.56,3.046,1.154,191.7,216.5,6.8,3,43.3,38.5,69.5,70.5,4.7,49.6,6.3,128.7,59,31.5,38,37,9.916,8.14,11.36,20,0,113.8,110.1,125.1,86.1,4.2,3.2,30,0,100,40,47,56,57,55.65,59.84,54.48,54.01,74.33,68.76,93.14
1.59E+04,50,53.35,53.3,50.22,50.1,62.56,62.5,66.9,66.5,65.28,58.73,53.16,53.52,34.73,13,52.41,-30.68,28.04,26.35,3.214,1.528,32.58,3.026,1.162,192.1,215.2,6.6,2.7,43.5,38.7,69.2,70,4.4,49.5,6.1,128.5,59.5,31.5,38,37,9.051,7.413,11.36,20,0,113.8,110.3,125.6,86,4,3.2,30,0,100,40,47,56,57,55.65,59.88,54.44,54.01,73.78,77.15,95.52
1.59E+04,50,53.35,53.3,50.18,50.1,62.56,62.5,66.94,66.5,65.28,58.73,53.16,53.44,34.98,13.3,52.29,-30.62,28.41,26.72,2.481,0.794,32.59,3.065,1.147,191.7,215.3,6.8,2.7,43.3,38.5,69.2,70,4.7,49.6,6.3,128.5,59.3,30.8,38,37,9.499,7.725,11.36,20,0,114,110.1,124.6,85.1,4.2,3.2,30,0,100,40,47,56,57,55.61,59.92,54.4,53.93,74.04,59.53,93.73
1.59E+04,50,53.31,53.3,50.14,50,62.6,62.5,66.94,66.7,65.32,58.73,53.16,53.44,34.52,12.93,52.43,-30.83,28.44,27.12,2.483,1.162,32.56,3.07,1.145,191,215.5,6.7,2.5,43.3,38.5,69.2,70,4.5,49.6,6.3,128.7,59.5,31.5,38,37,11.16,9.192,11.36,20,0,113.8,110.3,125.6,85.8,4.4,3.3,30,0,100,40,47,56,57,55.65,59.79,54.36,53.93,74.8,59.59,92.22
1.59E+04,50,53.27,53.3,50.1,50.1,62.56,62.5,66.94,66.5,65.28,58.73,53.16,53.4,34.88,13.26,52.15,-30.53,28.44,27.49,2.116,1.162,32.6,3.068,1.146,191.2,215.5,6.8,2.7,43.3,38.5,68.8,70,4.1,49.5,6.3,128.7,59.7,31.3,38,37,9.957,8.118,11.36,20,0,114,110.3,126.1,86.6,4.2,3.2,30,0,100,40,47,56,57,55.65,59.63,54.36,53.93,79.92,50.78,90.41
1.59E+04,50,53.27,53.2,50.1,50,62.52,62.2,66.9,66.7,65.28,58.73,53.12,53.36,34.91,12.95,52.19,-30.23,28.52,27.2,2.122,0.7973,32.63,3.073,1.144,191.3,216.1,6.2,2.5,43.6,38.8,69.2,70,5,49.5,5.9,128.7,59.3,31.7,38,37,10.18,8.296,11.36,20,0,114,110.1,126.1,86.3,4.4,3.2,30,0,100,40,47,56,52,55.65,59.55,54.32,53.89,79.65,50.94,91.62
1.59E+04,50,53.23,53.2,50.06,49.8,62.52,62.2,66.9,66.7,65.28,58.65,53.08,53.32,34.99,12.98,52.96,-30.95,28.55,27.22,2.125,0.798,32.6,3.079,1.142,191.7,216.3,6.5,2.5,43.5,38.7,69.2,70,5,49.5,6,128.5,59.2,31.3,38,37,9.964,8.1,11.36,20,0,113.8,110.3,126.6,86.6,4.4,3.2,30,0,100,40,47,56,52,55.65,59.47,54.32,53.85,81.53,50.99,93.19
1.59E+04,50,53.15,53.2,50.06,50,62.48,62.3,66.9,66.4,65.28,58.61,53.04,53.28,35.34,12.99,53.33,-30.98,27.75,26.79,2.119,1.164,32.57,2.995,1.174,191.9,215.8,6.5,2.3,43.5,38.7,69.2,69.5,4.5,49.5,6,128.2,59.3,31,38,37,5.87,4.724,11.36,20,0,114,110.3,126.1,86.6,4.2,3.2,30,0,100,40,47,56,52,55.65,59.43,54.27,53.77,82.48,50.86,95.49
