Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
9335,50,55.4,55.5,50.02,50,75.87,75.9,84.51,84.3,81.08,64.26,54.39,55.57,58.56,23.23,114.1,-78.73,47.99,39,10.51,1.52,49.29,3.423,1.027,162.7,214.1,7.4,3.7,42.8,37.7,88.3,101.3,9.6,48.5,5.7,126.8,38.5,63.3,56,54,12.14,5.894,9.084,20,0,117.6,112.7,134.5,96.1,8.4,5.5,80,0,100,32,42,56,44,58.35,70.56,63.24,59.46,45.64,66.62,107.1
9345,50,55.36,55.5,50.02,50,75.87,75.9,84.55,84.3,81.08,64.26,54.43,55.57,58.88,23.52,114.2,-78.79,48.53,40.12,10.33,1.922,49.35,3.458,1.017,162.8,218.2,7.4,4,42.6,37.7,88.3,101.3,9.3,48.3,5.9,127.1,38.8,63.3,56,54,12.96,6.259,9.084,20,0,117.6,112.4,134,95.3,8.6,5.5,80,0,100,32,42,56,44,58.35,70.56,63.24,59.46,46.22,65.53,105.6
9355,50,55.36,55.5,49.98,50,75.87,75.7,84.55,84.5,81.12,64.26,54.39,55.53,59.06,23.31,114.8,-79.03,48.48,39.77,10.24,1.536,49.31,3.457,1.017,163.3,216.3,7.5,3.5,42.6,37.7,88,100.8,9.1,48.5,5.9,127.1,39.1,62.6,56,54,12.11,5.83,9.084,20,0,117.6,112.7,133.5,94.8,8.6,5.4,80,0,100,32,42,56,44,58.35,70.56,63.28,59.46,45.81,64.27,106.7
9365,50,55.36,55.6,50.02,50,75.87,75.7,84.51,84.3,81.12,64.22,54.39,55.53,58.69,23,114.9,-79.18,48.14,39.43,10.25,1.537,49.31,3.433,1.024,163.1,216.5,7.5,3.8,42.6,37.7,88,100.8,8.9,48.3,5.7,126.8,38.8,63.1,56,54,12.24,5.93,9.084,20,0,117.6,112.7,132.5,94,8.4,5.5,80,0,100,32,42,56,44,58.35,70.6,63.28,59.46,45.04,64.31,107.1
9375,50,55.36,55.5,49.98,50,75.87,75.9,84.55,84.3,81.12,64.26,54.39,55.57,58.83,23.22,114.3,-78.72,48.27,39.6,10.57,1.897,49.3,3.443,1.021,162.7,215.4,7.4,3.7,42.6,37.7,88,100.8,9.1,48.3,5.7,127.1,39.1,63.6,56,54,12.17,5.884,9.084,20,0,117.6,112.7,133.5,95,8.4,5.5,80,0,100,32,42,56,44,58.35,70.6,63.28,59.46,45.48,66.29,106.3
9385,50,55.36,55.5,49.98,50,75.87,75.9,84.55,84.2,81.12,64.22,54.43,55.57,59.22,23.38,115.4,-79.52,48.32,40,10.21,1.898,49.31,3.445,1.021,163.8,215.6,7.6,4.1,42.4,37.5,88.3,101.3,9.3,48.3,5.7,127.1,38.8,63.8,56,54,10.98,5.276,9.084,20,0,117.4,112.4,134.5,95.5,8.5,5.5,80,0,100,32,42,56,44,58.35,70.6,63.41,59.46,45.78,62.05,107
9395,50,55.36,55.6,49.98,50,75.87,75.9,84.55,84.3,81.12,64.22,54.39,55.57,58.89,23.25,114.7,-79.08,48.27,39.6,10.57,1.896,49.31,3.441,1.022,162.9,215.4,7.4,4.1,42.6,37.7,88,101.3,9.1,48.3,5.7,127.1,39.1,63.4,56,55,11.96,5.778,8.971,20,0,117.4,112.7,133,94.2,8.4,5.6,80,0,100,32,42,56,44,58.35,70.6,63.57,59.5,45.53,62.29,106.6
9405,50,55.36,55.5,49.98,50.1,75.91,75.7,84.55,84.3,81.12,64.26,54.43,55.53,58.48,23.19,114.2,-78.9,48.27,39.97,9.833,1.53,49.36,3.439,1.023,162.5,215.4,7.5,3.7,42.6,37.7,88,100.8,9.4,48.5,6.1,127.1,39.1,63.3,56,54,13.47,6.55,9.084,20,0,117.6,112.4,132.5,93.7,8.4,5.5,80,0,100,32,42,56,44,58.35,70.65,63.61,59.54,45.27,57.96,105.6
9415,50,55.4,55.5,50.02,50.1,75.87,76,84.51,84.3,81.12,64.26,54.43,55.57,58.66,22.99,114.5,-78.87,48.42,39.72,10.23,1.534,49.31,3.452,1.018,163,216.1,7.4,3.7,42.6,37.7,88,100.8,9.1,48.3,5.7,127.1,39.1,63.6,56,54,13.3,6.448,9.084,20,0,117.6,112.7,134.5,96,8.4,5.5,80,0,100,32,42,56,50,58.31,70.65,63.69,59.62,44.72,60.31,106.5
9425,50,55.4,55.6,50.02,50,75.91,75.7,84.55,84.3,81.16,64.26,54.43,55.61,58.44,22.9,114.4,-78.85,48.19,39.53,10.55,1.893,49.31,3.436,1.023,162.4,215,7.4,3.8,42.6,37.7,87.7,101.3,8.8,48.5,5.9,127.1,39.4,63.6,56,54,13.25,6.448,9.084,20,0,117.4,112.4,134.5,95.7,8.6,5.6,80,0,100,32,42,56,44,58.35,70.65,63.73,59.62,44.7,61.56,106.3
9435,50,55.4,55.6,50.06,50.1,75.91,75.9,84.51,84.3,81.16,64.26,54.43,55.57,58.49,22.75,115,-79.29,47.91,39.24,10.2,1.529,49.31,3.416,1.029,163.3,215.4,7.3,3.7,42.8,37.9,88,100.8,9.4,48.3,5.7,126.8,39.1,63.1,57,55,12.12,5.895,8.971,20,0,117.4,112.7,133.5,94.8,8.4,5.6,80,0,100,32,42,56,44,58.35,70.6,63.73,59.62,44.56,59.54,107.6
9445,50,55.4,55.6,50.06,50.1,75.91,75.7,84.55,84.3,81.12,64.26,54.43,55.61,58.89,23.36,115,-79.45,48.08,39.38,10.61,1.904,49.32,3.428,1.026,163.6,216.2,7.5,3.5,42.8,37.7,88.3,101.3,8.8,48.3,5.9,127.1,38.5,63.1,56,54,11.33,5.472,9.084,20,0,117.4,112.7,133.5,94.8,8.6,5.5,80,0,100,32,42,56,44,58.35,70.48,63.73,59.62,46.21,61.91,107.6
9455,50,55.4,55.6,50.06,50,75.87,75.7,84.55,84.2,81.08,64.26,54.43,55.61,58.56,23.39,113.5,-78.37,47.64,39.02,10.51,1.886,49.27,3.4,1.034,162,214.2,7.5,4,42.6,37.7,88,101.3,9.1,48.5,5.7,126.8,39.1,63.6,56,54,10.87,5.281,9.084,20,0,117.6,112.4,134,95.2,8.4,5.5,80,0,100,32,42,56,44,58.35,70.4,63.69,59.66,46.6,62.59,106.3
9465,50,55.4,55.6,50.02,50,75.87,75.9,84.51,84.3,81.08,64.26,54.43,55.57,58.88,23.35,114.7,-79.17,48.61,39.88,10.27,1.54,49.34,3.464,1.015,163.6,216.9,7.5,3.4,42.6,37.7,87.7,100.3,9.1,48.5,5.9,126.8,39.4,63.1,56,54,13.22,6.384,9.084,20,0,117.4,112.4,134,95.3,8.6,5.5,80,0,100,32,42,56,44,58.35,70.4,63.69,59.66,46.52,61.17,106.7
9475,50,55.44,55.6,50.06,50.1,75.87,75.7,84.55,84.2,81.12,64.22,54.43,55.61,58.45,23.07,113.9,-78.48,48.33,39.28,10.58,1.531,49.27,3.449,1.02,161.6,215.7,7.6,3.8,42.4,37.5,88,100.8,8.8,48.5,5.9,126.8,39.1,63.1,56,54,13.71,6.671,9.084,20,0,117.6,112.4,134,94.3,8.5,5.6,80,0,100,32,42,56,44,58.35,70.44,63.65,59.66,45.8,63.65,105.9
9485,50,55.44,55.6,50.06,50,75.87,75.7,84.55,84.3,81.12,64.22,54.43,55.61,58.43,23.07,113.8,-78.47,48.36,39.3,10.59,1.532,49.31,3.448,1.02,161.6,215.8,7.4,3.8,42.6,37.7,88,100.8,9.1,48.3,5.7,126.8,38.8,63.1,57,55,13.88,6.754,8.971,20,0,117.6,112.4,132.5,93.5,8.3,5.6,80,0,100,32,42,56,44,58.35,70.52,63.65,59.66,45.48,63.68,105.8
9495,50,55.44,55.6,50.06,50.1,75.91,75.9,84.55,84.2,81.12,64.26,54.47,55.61,58.35,23.14,113.9,-78.73,48.3,39.62,10.2,1.53,49.34,3.442,1.022,162.1,215.5,7.4,3.8,42.4,37.5,88,100.8,9.3,48.5,5.9,127.4,39.1,63.1,56,54,13.99,6.82,9.084,20,0,117.6,112.7,134.5,95.5,8.3,5.6,80,0,100,32,42,56,44,58.39,70.52,63.61,59.66,45.78,62.03,105.7
9505,50,55.44,55.6,50.1,50,75.91,76,84.55,84.2,81.12,64.22,54.43,55.61,58.33,23.13,114.2,-78.97,47.92,38.88,10.57,1.53,49.3,3.417,1.029,162.1,215.4,7.4,3.7,42.6,37.7,88,100.8,8.9,48.5,5.9,127.1,39.1,63.1,57,55,12.69,6.189,8.971,20,0,117.6,112.7,135,96.3,8.2,5.6,80,0,100,32,42,56,50,58.35,70.56,63.65,59.66,45.46,63.59,106.9
9515,50,55.44,55.6,50.06,50,75.91,75.7,84.55,84.3,81.12,64.26,54.43,55.65,58.77,23.31,114.7,-79.29,48.27,39.23,10.93,1.897,49.33,3.44,1.022,163.3,215.4,7.4,4,42.6,37.7,88.3,101.3,9.4,48.3,5.7,127.1,38.5,63.6,56,54,12.42,6.01,9.084,20,0,117.6,112.4,132.5,94,8.4,5.6,80,0,100,32,42,56,44,58.35,70.56,63.61,59.66,45.8,66.46,107.5
9525,50,55.48,55.6,50.06,50.1,75.91,76,84.59,84.2,81.12,64.26,54.43,55.61,58.52,23.38,113.7,-78.58,48.75,39.32,10.59,1.164,49.37,3.472,1.013,161.8,215.9,7.7,4.1,42.6,37.7,88.3,101.3,9.1,48.5,5.9,127.1,39.1,62.9,57,55,15.01,7.296,8.971,20,0,117.6,112.7,132.5,94,8.3,5.5,80,0,100,32,42,56,50,58.35,70.56,63.65,59.66,45.93,63.71,105.9
9535,50,55.44,55.6,50.1,50,75.91,75.7,84.59,84.3,81.08,64.26,54.43,55.65,58.74,23.74,113.9,-78.88,47.95,38.91,10.95,1.899,49.33,3.418,1.029,162.4,215.6,7.4,4,42.6,37.7,88.3,101.3,9.4,48.5,6.1,126.8,38.8,62.9,57,55,11.41,5.523,8.971,20,0,117.4,112.4,134.5,96.2,8.6,5.5,80,0,100,32,42,56,44,58.35,70.52,63.65,59.62,46.81,65.18,106.9
9545,50,55.48,55.5,50.1,50,75.87,75.9,84.59,84.3,81.08,64.26,54.43,55.61,59.18,23.81,114.2,-78.82,48.14,38.76,10.54,1.158,49.3,3.433,1.024,162.9,214.8,7.7,3.4,42.4,37.5,87.7,100.3,8.9,48.5,6.1,127.1,39.1,63.6,56,54,10.47,5.033,9.084,20,0,117.6,112.7,134,95.3,8.4,5.4,80,0,100,32,42,56,44,58.39,70.4,63.65,59.66,47.58,63.4,107.6
9555,50,55.48,55.6,50.1,50.1,75.87,75.7,84.55,84.3,81.04,64.26,54.43,55.61,58.98,23.84,114.1,-78.93,48.38,38.96,10.59,1.164,49.32,3.449,1.019,163.1,215.9,7.5,3.5,42.6,37.7,88,100.8,8.6,48.3,5.9,126.8,39.1,62.6,57,55,12.05,5.81,8.971,20,0,117.4,112.4,132,93.5,8.4,5.5,80,0,100,32,42,56,44,58.39,70.32,63.65,59.66,47.97,63.72,107.4
9565,50,55.44,55.5,50.1,50.1,75.87,75.9,84.55,84.2,81.04,64.22,54.43,55.65,59,23.85,114.4,-79.22,48.11,39.03,10.98,1.905,49.32,3.43,1.025,163.2,216.3,7.5,3.7,42.6,37.7,88,100.8,9.1,48.5,5.7,126.8,39.1,63.1,56,54,11.03,5.316,9.084,20,0,117.6,112.4,132,93,8.3,5.4,80,0,100,32,42,56,44,58.35,70.28,63.65,59.62,47.98,65.39,107.5
9575,50,55.48,55.6,50.1,50,75.87,75.7,84.55,84.3,81.04,64.22,54.43,55.65,59.18,23.92,114.7,-79.47,48.18,38.79,10.91,1.526,49.31,3.435,1.023,163.7,215,7.6,3.7,42.4,37.5,88,100.8,9.1,48.5,5.9,127.1,39.1,62.6,57,55,10.63,5.11,8.971,20,0,117.6,112.4,135,96.5,8.3,5.6,80,0,100,32,42,56,44,58.39,70.36,63.69,59.66,47.97,64.99,108.3
9585,50,55.48,55.5,50.1,50.1,75.87,75.9,84.55,84.2,81.08,64.22,54.43,55.65,59.32,23.7,115.3,-79.66,48.1,38.73,10.9,1.524,49.32,3.429,1.025,164.1,214.6,7.8,4,42.6,37.7,88,100.8,9.1,48.3,5.7,127.1,39.1,63.6,56,54,9.873,4.734,9.084,20,0,117.4,112.4,134.5,95.2,8.5,5.1,80,0,100,32,42,56,44,58.39,70.4,63.69,59.66,47.36,64.89,108.9
9595,50,55.48,55.8,50.1,50.1,75.87,75.9,84.59,84.3,81.08,64.22,54.43,55.61,59.33,23.87,114.8,-79.3,48.29,38.88,10.57,1.162,49.32,3.443,1.021,163.3,215.5,7.4,3.7,42.6,37.7,88,100.8,9.4,48.5,5.9,127.1,39.1,63.1,57,55,10.51,5.038,8.971,20,0,117.6,112.7,133.5,95,8.4,5.7,80,0,100,32,42,56,44,58.39,70.44,63.69,59.66,47.54,62.96,108
9605,50,55.48,55.6,50.1,50.1,75.87,75.7,84.55,84.3,81.08,64.22,54.43,55.61,59.03,23.58,114.7,-79.27,48.59,39.12,10.64,1.169,49.4,3.458,1.017,163.2,216.8,7.4,4,42.6,37.7,88.3,101.3,9.1,48.5,5.9,127.1,39.1,63.6,56,54,12.69,6.112,9.084,20,0,117.6,112.4,133.5,94.8,8.6,5.6,80,0,100,32,42,56,44,58.39,70.52,63.73,59.66,46.65,62.7,107.6
9615,50,55.48,55.6,50.1,50.1,75.87,75.9,84.59,84.2,81.08,64.26,54.47,55.65,59.04,23.75,113.9,-78.63,48.52,39.44,10.62,1.537,49.33,3.458,1.017,162.5,216.5,7.5,3.7,42.6,37.7,88.3,101.3,9.4,48.3,5.7,126.8,38.8,62.9,57,55,12.36,5.957,8.971,20,0,117.6,112.4,134.5,95.8,8.3,5.5,80,0,100,32,42,56,44,58.39,70.52,63.73,59.66,46.99,62.62,106.2
9625,50,55.44,55.6,50.1,50,75.91,75.9,84.55,84.3,81.08,64.26,54.43,55.65,58.35,23.42,113.6,-78.72,48.02,38.96,10.96,1.901,49.37,3.419,1.028,162.1,215.9,7.5,3.8,42.6,37.7,88,101.3,9.3,48.3,5.7,126.8,39.1,63.6,56,55,13.07,6.371,8.971,20,0,117.4,112.4,136,97.2,8.6,5.5,80,0,100,32,42,56,44,58.39,70.52,63.69,59.66,46.33,65.27,106.5
9635,50,55.48,55.6,50.1,50.1,75.91,76,84.59,84.3,81.08,64.22,54.47,55.65,58.68,23.72,114,-79.07,47.85,38.89,10.47,1.516,49.38,3.407,1.032,162.3,213.5,7.5,3.7,42.6,37.7,88,100.8,9.1,48.3,5.5,127.1,39.1,63.1,57,55,11.29,5.472,8.971,20,0,117.6,112.7,133.5,94.8,8.4,5.5,80,0,100,32,42,56,50,58.39,70.6,63.69,59.66,46.6,62.37,106.9
9645,50,55.48,55.6,50.1,50,75.91,75.9,84.55,84.5,81.12,64.26,54.47,55.61,58.41,23.17,114.1,-78.81,48.2,39.17,10.18,1.16,49.31,3.437,1.023,162.3,215.1,7.5,3.8,42.6,37.7,88,101.3,9.1,48.5,5.9,127.1,39.4,63.6,57,55,13.41,6.528,8.971,20,0,117.6,112.4,133,94.8,8.6,5.5,80,0,100,32,42,56,44,58.35,70.65,63.73,59.66,45.22,60.03,106.6
9655,50,55.48,55.6,50.1,50.1,75.95,75.9,84.59,84.3,81.12,64.26,54.47,55.65,58.19,23.35,113.6,-78.78,48.65,39.54,10.65,1.541,49.32,3.469,1.014,161.7,217.1,7.2,4,42.8,37.9,88.3,101.3,9.2,48.3,5.7,127.1,38.5,63.1,56,54,15.79,7.717,9.084,20,0,117.6,112.4,135,96.2,8.4,5.6,80,0,100,32,42,56,44,58.39,70.56,63.69,59.7,46.05,64.07,105.4
9665,50,55.52,55.6,50.1,50.1,75.91,75.7,84.59,84.5,81.12,64.3,54.47,55.65,58.88,23.52,114.1,-78.78,49.01,39.53,10.65,1.171,49.3,3.495,1.006,162.8,217,7.5,3.5,42.6,37.7,88,100.8,9.1,48.5,5.9,127.4,39.1,63.6,57,55,14.61,7.058,8.971,20,0,117.6,112.7,134,95.8,8.6,5.5,80,0,100,32,42,56,44,58.39,70.52,63.69,59.7,46.53,64.06,106.4
9675,50,55.48,55.6,50.1,50,75.91,75.9,84.59,84.2,81.08,64.26,54.47,55.65,59.31,23.97,115,-79.64,48.46,39.38,10.61,1.535,49.35,3.452,1.018,164,216.2,7.4,3.8,42.6,37.7,87.7,100.8,8.8,48.5,5.7,127.1,39.4,63.3,56,54,11.19,5.365,9.084,20,0,117.6,112.7,133.5,94.8,8.5,5.6,80,0,100,32,42,56,44,58.39,70.44,63.73,59.7,47.75,63.16,107.8
9685,50,55.48,55.6,50.1,50.1,75.87,75.9,84.59,84.3,81.08,64.26,54.47,55.65,59.06,23.76,114,-78.66,48.38,39.32,10.59,1.533,49.24,3.455,1.018,162.6,215.9,7.5,4,42.6,37.7,88.3,101.3,9.1,48.5,5.9,127.1,39.1,63.6,57,55,11.7,5.633,8.971,20,0,117.6,112.7,132,93.8,8.4,5.5,80,0,100,32,42,56,44,58.39,70.48,63.69,59.7,47.16,63.72,106.5
9695,50,55.48,55.6,50.1,50.1,75.91,75.9,84.59,84.3,81.12,64.26,54.47,55.65,59.1,23.61,114.9,-79.37,48.09,39.09,10.53,1.523,49.36,3.426,1.026,163.4,214.6,7.9,3.7,42.4,37.5,88,100.8,8.9,48.3,5.5,127.1,39.1,63.6,56,54,10.64,5.12,9.084,20,0,117.4,112.4,134.5,96,8.4,5.3,80,0,100,32,42,56,44,58.39,70.48,63.73,59.7,46.86,62.69,107.8
9705,50,55.52,55.6,50.1,50,75.91,75.9,84.59,84.3,81.12,64.26,54.47,55.65,59.28,23.68,115.2,-79.61,48.75,39.32,10.59,1.165,49.35,3.473,1.012,163.9,215.9,7.6,3.5,42.4,37.5,88.3,100.8,9.4,48.5,5.9,126.8,38.8,63.1,57,55,12.33,5.914,8.971,20,0,117.4,112.4,134.5,95.8,8.6,5.6,80,0,100,32,42,56,44,58.39,70.52,63.73,59.7,46.85,63.07,108
9715,50,55.48,55.6,50.14,50.1,75.91,76,84.55,84.3,81.12,64.26,54.47,55.69,58.47,23.19,114.2,-78.88,47.86,38.83,10.92,1.895,49.34,3.41,1.031,162.5,215.2,7.3,4,42.8,37.9,88.3,101.3,9.4,48.5,5.7,127.1,38.5,63.6,57,55,12.06,5.865,8.971,20,0,117.6,112.4,134,95.5,8.4,5.5,80,0,100,32,42,56,50,58.39,70.52,63.73,59.7,45.87,65.06,107.2
9725,50,55.48,55.6,50.1,50.1,75.95,75.9,84.59,84.3,81.16,64.3,54.51,55.69,58.72,23.29,114.6,-79.22,48.51,39.8,10.62,1.906,49.41,3.452,1.018,163.1,216.5,7.3,3.7,42.8,37.9,88,100.8,9.1,48.5,5.7,127.1,39.1,63.6,56,54,13.54,6.557,9.084,20,0,117.6,112.4,133.5,94.3,8.4,5.6,80,0,100,32,42,56,44,58.39,70.56,63.77,59.7,45.92,62.61,106.5
9735,50,55.48,55.6,50.1,50,75.91,76,84.55,84.3,81.16,64.3,54.51,55.69,58.86,23.07,114.9,-79.13,48.23,39.57,10.56,1.895,49.39,3.434,1.024,163.5,215.2,7.5,3.7,42.6,37.7,88,100.8,9.4,48.5,5.9,127.4,39.1,63.1,57,55,12.03,5.814,8.971,20,0,117.6,112.7,133.5,94.5,8.3,5.5,80,0,100,32,42,56,50,58.39,70.56,63.73,59.74,45.48,63.52,107.2
9745,50,55.48,55.6,50.1,50.1,75.91,75.9,84.55,84.3,81.12,64.26,54.51,55.69,58.74,23.3,114.7,-79.25,48.44,39.74,10.61,1.903,49.34,3.452,1.019,163.2,216.2,7.3,3.7,42.8,37.9,88,100.8,9.4,48.7,6.3,127.1,38.8,63.1,57,55,13.15,6.369,8.971,20,0,117.4,112.4,133.5,94.8,8.6,5.5,80,0,100,32,42,56,44,58.39,70.48,63.77,59.74,46.24,63.15,106.7
9755,50,55.52,55.6,50.1,50.3,75.91,75.9,84.59,84.3,81.12,64.3,54.51,55.69,58.96,23.55,114.3,-78.89,48.72,39.67,10.59,1.532,49.28,3.476,1.011,163,215.8,7.5,3.7,42.6,37.7,88,100.8,9.4,48.5,5.9,127.1,39.4,63.3,57,55,13.29,6.412,8.971,20,0,117.4,112.4,134.5,95.3,8.4,5.5,80,0,100,32,42,56,44,58.39,70.4,63.77,59.74,47.07,63.04,106.5
9765,50,55.48,55.6,50.1,50.1,75.87,75.7,84.59,84.3,81.12,64.3,54.51,55.69,58.83,23.39,113.5,-78.07,48.18,39.53,10.55,1.893,49.29,3.437,1.023,161.9,215,7.5,3.7,42.6,37.7,88,100.8,9.1,48.5,6.1,126.8,39.1,62.6,56,54,11.87,5.737,9.084,20,0,117.6,112.4,134,95.5,8.7,5.5,80,0,100,32,42,56,44,58.39,70.28,63.73,59.74,47.23,63.46,105.5
9775,50,55.52,55.8,50.1,50,75.83,75.9,84.55,84.3,81.08,64.3,54.51,55.69,58.96,23.44,113.5,-77.98,48.87,39.79,10.62,1.537,49.37,3.481,1.01,162.3,216.4,7.5,4.1,42.6,37.7,87.7,100.3,9.4,48.5,5.7,127.4,39.4,63.6,57,55,13.88,6.697,8.971,20,0,117.4,112.4,133.5,95,8.4,5.7,80,0,100,32,42,56,44,58.35,70.28,63.73,59.7,47.17,63.23,105.4
9785,50,55.48,55.6,50.1,50.1,75.87,75.9,84.55,84.3,81.08,64.3,54.47,55.69,58.99,23.57,114.1,-78.66,48.29,39.25,10.94,1.897,49.34,3.441,1.022,163.1,215.5,7.7,3.7,42.6,37.7,88,100.8,9.6,48.5,5.9,127.1,39.1,63.6,57,55,11.7,5.64,8.971,20,0,117.4,112.7,133,95.3,8.4,5.5,80,0,100,32,42,56,44,58.39,70.32,63.73,59.74,47.42,65.8,107
9795,50,55.52,55.6,50.1,50.1,75.87,75.9,84.55,84.3,81.08,64.26,54.51,55.69,59.05,23.59,114.5,-79.02,49.02,39.91,10.65,1.542,49.36,3.491,1.007,163.3,217.1,7.4,4,42.6,37.7,88.3,101.3,9.1,48.5,5.9,127.1,39.1,63.1,57,55,14.08,6.783,8.971,20,0,117.6,112.7,133.5,94.7,8.4,5.6,80,0,100,32,42,56,44,58.39,70.4,63.73,59.74,47.15,64.07,106.4
9805,50,55.52,55.6,50.1,50.1,75.87,75.7,84.55,84.3,81.08,64.26,54.51,55.65,58.88,23.52,114.1,-78.78,48.71,39.66,10.21,1.164,49.35,3.47,1.013,162.8,215.7,7.5,3.7,42.6,37.7,88,100.8,9.3,48.5,5.9,127.4,38.8,63.1,56,54,13.6,6.572,9.084,20,0,117.4,112.4,134,95.2,8.4,5.5,80,0,100,32,42,56,44,58.35,70.44,63.69,59.74,46.68,62.09,106.2
9815,50,55.52,55.6,50.1,50.1,75.87,75.9,84.55,84.3,81.12,64.26,54.51,55.69,58.91,23.26,114.5,-78.84,48.75,39.69,10.59,1.533,49.38,3.471,1.013,162.9,215.9,7.6,3.7,42.4,37.5,88,100.8,9.1,48.5,5.7,127.1,39.1,63.6,57,55,13.65,6.591,8.971,20,0,117.6,112.4,135,96.8,8.4,5.5,80,0,100,32,42,56,44,58.39,70.48,63.65,59.74,46.16,65.06,106.4
9825,50,55.52,55.5,50.1,50,75.87,75.9,84.55,84.3,81.08,64.3,54.51,55.69,59,23.57,114.1,-78.67,48.77,39.71,10.6,1.534,49.31,3.477,1.011,163.2,216,7.3,3.4,42.8,37.9,87.7,100.3,9.1,48.5,5.7,127.1,38.8,63.1,57,55,13.32,6.423,8.971,20,0,117.6,112.4,133,94.5,8.4,5.4,80,0,100,32,42,56,44,58.39,70.52,63.61,59.7,46.63,65.08,106.4
9835,50,55.52,55.8,50.14,50.1,75.91,75.9,84.55,84.3,81.12,64.3,54.47,55.65,58.46,23.19,113.9,-78.6,48.16,38.77,10.54,1.159,49.36,3.43,1.025,162.4,214.9,7.5,4,42.6,37.7,88,100.8,9.1,48.5,5.9,127.1,38.8,63.4,57,55,13.14,6.393,8.971,20,0,117.4,112.7,133,94.3,8.4,5.7,80,0,100,32,42,56,44,58.39,70.56,63.57,59.7,45.71,65.43,107.1
9845,50,55.52,55.6,50.1,50.1,75.91,75.9,84.55,84.3,81.12,64.3,54.51,55.65,58.12,23.05,113.2,-78.14,48.68,39.64,10.21,1.163,49.34,3.469,1.013,161.5,215.6,7.4,3.7,42.6,37.7,88,100.8,9.2,48.5,6.1,127.1,39.1,62.9,57,55,16.14,7.898,8.971,20,0,117.6,112.7,134.5,95.8,8.4,5.5,80,0,100,32,42,56,44,58.39,70.56,63.49,59.7,45.45,64.74,105
9855,50,55.48,55.8,50.1,50.1,75.91,75.9,84.59,84.3,81.16,64.3,54.51,55.69,58.94,23.27,114.5,-78.87,48.03,39.4,10.51,1.887,49.35,3.422,1.028,163,214.3,7.4,4,42.6,37.7,88.3,101.3,9.1,48.3,5.7,127.4,38.8,63.1,57,55,10.97,5.293,8.971,20,0,117.6,112.4,133,94.3,8.4,5.8,80,0,100,32,42,56,44,58.39,70.6,63.45,59.66,45.72,66.67,106.9
9865,50,55.48,55.6,50.1,50.1,75.91,75.7,84.59,84.5,81.16,64.3,54.51,55.65,58.91,23.25,114.5,-78.83,48.22,39.56,10.19,1.527,49.32,3.437,1.023,162.9,215.2,7.3,3.5,42.8,37.9,88,100.8,8.9,48.5,5.7,127.1,39.4,63.4,57,55,11.73,5.663,8.971,20,0,117.6,112.7,134.5,96,8.5,5.5,80,0,100,32,42,56,44,58.39,70.6,63.41,59.62,45.7,64.61,106.6
9875,50,55.48,55.6,50.1,50.1,75.91,76,84.59,84.2,81.2,64.3,54.51,55.69,59.1,23.05,115.1,-79.08,48.37,39.68,10.59,1.901,49.37,3.445,1.021,163.4,215.8,7.4,3.8,42.6,37.7,88,100.8,8.9,48.5,5.9,127.1,39.1,63.1,57,55,11.66,5.612,8.971,20,0,117.6,112.7,133.5,94.2,8.3,5.5,80,0,100,32,42,56,50,58.39,70.65,63.32,59.62,45.14,68.63,107.1
9885,50,55.48,55.6,50.1,50.1,75.95,75.9,84.59,84.5,81.2,64.3,54.51,55.65,58.58,22.95,114.7,-79.03,48.44,39.74,10.24,1.534,49.32,3.453,1.018,162.8,216.1,7.5,3.5,42.6,37.7,88,100.8,9.2,48.5,6.1,127.1,38.8,63.4,57,55,13.68,6.644,8.971,20,0,117.6,112.4,133.5,95.1,8.5,5.5,80,0,100,32,42,56,44,58.39,70.65,63.28,59.62,44.96,67.08,106.3
9895,50,55.48,55.6,50.1,50.1,75.95,76,84.59,84.5,81.16,64.3,54.51,55.65,58.51,23.21,114.2,-78.94,48.51,39.8,10.25,1.537,49.36,3.455,1.018,162.6,216.5,7.3,3.8,42.8,37.9,88.3,101.3,9.4,48.5,5.7,127.4,38.8,63.6,56,54,14.21,6.91,9.084,20,0,117.6,112.7,133.5,94.8,8.5,5.5,80,0,100,32,42,56,50,58.39,70.6,63.2,59.58,45.6,67.95,105.9
9905,50,55.44,55.5,50.1,50,75.95,75.9,84.63,84.3,81.2,64.3,54.51,55.65,58.98,23.28,114.9,-79.2,47.89,39.59,10.2,1.896,49.42,3.407,1.032,163.1,215.3,7.3,3.7,42.8,37.9,88,100.8,8.9,48.5,5.9,127.1,39.4,62.9,57,55,10.42,5.026,8.971,20,0,117.6,112.4,134,95,8.4,5.4,80,0,100,32,42,56,44,58.39,70.52,63.12,59.54,46.06,68.36,106.9
